pathway	pval	padj	log2err	ES	NES	size	leadingEdge	cellline
22	HALLMARK_MYC_TARGETS_V1	0.0624437646211985	0.118107556160654	0.076149236537059	-0.289068743238318	-1.27770205990393	198	MYC, CDC20, NOP16, UBE2E1, EIF3B, C1QBP, PSMC4, RPS10, TXNL4A, SRM, PSMA2, HDGF, LDHA, EIF4H, PSMA4, NHP2, PSMB2, RSL1D1, CCNA2, RUVBL2, SRSF2, PGK1, SSB, DDX21, KPNA2, RRP9, HSPE1, SERBP1, GLO1, RPL34, HSPD1, PSMB3, PSMD7, DDX18, HNRNPU, EIF4A1, NOLC1, TCP1, CCT5, PRDX4, CCT3, PSMD3, PSMA7, CYC1, AIMP2, RPL18, PSMD14, MAD2L1, HSP90AB1, PRDX3, SNRPD2, PPIA, SET, RANBP1, PCBP1, SSBP1, MRPS18B, HDDC2, KARS1, RPS3, NPM1, CANX, EIF3J, XRCC6, RACK1, HNRNPA3, EEF1B2, LSM2, H2AZ1, EIF1AX, YWHAE, RAN, XPO1, PSMD8, NME1, SRPK1, ILF2, SNRPD1, FAM120A, SYNCRIP, PPM1G, RPL22, COX5A, ETF1, CCT4, SNRPD3, HDAC2, VDAC1, COPS5, HNRNPA2B1, PHB1, RNPS1, RPS2, FBL, PRPS2, TUFM, EIF2S1, PSMA1, CBX3, PABPC1, EIF4G2, HNRNPC, MRPL9, RPS6, GOT2, SNRPG, RPLP0, SNRPB2, PWP1, SMARCC1	MDA-MB-231
23	HALLMARK_PROTEIN_SECRETION	0.0959057767807067	0.155433500299766	0.0620731825163625	-0.324656802541204	-1.28072782931712	91	TSPAN8, ABCA1, SOD1, KRT18, SEC24D, RPS6KA3, CAV2, BNIP3, NAPG, SEC31A, RAB9A, VPS4B, SCRN1, ADAM10, SNAP23, VAMP3, KIF1B, ARCN1, RAB14, ARF1, RER1, LMAN1, COPB1, ANP32E, STX12, CLTA, ARFGAP3, GNAS, CD63, ERGIC3, STAM, TOM1L1, TSG101, IGF2R	MDA-MB-231
24	HALLMARK_MYOGENESIS	0.0653360948973828	0.118107556160654	0.076149236537059	-0.346614441141879	-1.34870075081955	84	FST, BHLHE40, COL6A2, SCD, SVIL, CRAT, SORBS3, FDPS, AGL, AK1, RIT1, DMPK, CDKN1A, BAG1, GABARAPL2, COL4A2, SPDEF, GSN, TPM3, PLXNB2, TGFB1, SPTAN1, MYO1C, SYNGR2, NOTCH1, CNN3, CKB	MDA-MB-231
25	HALLMARK_ANDROGEN_RESPONSE	0.0641169853768279	0.118107556160654	0.0767245323920217	-0.34642892153515	-1.35110990719152	85	CCND3, SCD, IDI1, ACSL3, HMGCS1, ZBTB10, MAK, KRT8, HMGCR, TMEM50A, MYL12A, NDRG1, PGM3, DBI, DNAJB9, SEC24D, DHCR24, RPS6KA3, B2M, SPDEF, INSIG1, GNAI3, AKT1	MDA-MB-231
26	HALLMARK_APICAL_JUNCTION	0.0499260355029586	0.102022768201698	0.0866887573078026	-0.334191571876359	-1.36183511802364	110	ICAM1, MDK, CD276, CERCAM, BMP1, PIK3R3, LDLRAP1, CLDN4, MYH10, CRAT, SORBS3, TRAF1, MPZL1, SLIT2, RHOF, LAYN, FLNC, MYL12B, INSIG1, INPPL1, CDH11	MDA-MB-231
27	HALLMARK_MYC_TARGETS_V2	0.0756987577639752	0.131771911663216	0.0716628565191792	-0.382572955099162	-1.36354589069669	54	MYC, BYSL, RABEPK, NOP16, PLK1, SLC29A2, SRM, WDR74, IMP4, TFB2M, HK2, WDR43, MPHOSPH10, MRTO4, RRP9, HSPE1, HSPD1, DDX18, NOLC1	MDA-MB-231
28	HALLMARK_COMPLEMENT	0.0123184408898695	0.026316669173812	0.17632375173773	-0.380198574480778	-1.53785692078524	104	IRF1, C4BPB, LIPA, PSMB9, PCSK9, DUSP5, IRF2, CDA, CD55, JAK2, PIM1, ERAP2, MAFF, F3, GNB2, PLAT, LRP1, CASP7, LAP3, HSPA5, PRKCD, PSEN1, COL4A2, FN1, GNAI3, CBLB	MDA-MB-231
29	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00656494697683688	0.0146929765672064	0.407017918923954	-0.409047521353247	-1.6545473967182	104	IFIT1, ATF3, TUBB2A, XBP1, EIF2AK3, DDIT4, HYOU1, VEGFA, KDELR3, HSPA5, DNAJB9, HERPUD1, BAG3, SEC31A, YIF1A, ALDH18A1, NHP2, PAIP1	MDA-MB-231
30	HALLMARK_P53_PATHWAY	0.000658121674265227	0.0019332324181541	0.477270815362862	-0.40217133513261	-1.6999402322594	143	ATF3, IFI30, TAP1, CCND3, KLF4, FOS, VAMP8, BAK1, IER5, CD81, UPP1, EPS8L2, SFN, DRAM1, TOB1, RNF19B, TXNIP, RHBDF2, GADD45A, IER3, FAM162A, S100A10, DDIT4, AK1, MKNK2, CDKN1A, NDRG1, RALGDS, RAD9A, JUN, EI24, HDAC3, PLK2, FOXO3, PLXNB2, TGFB1, FAS, PPP1R15A, NOTCH1, H2AJ, EPHX1, TP53, CCNK, HEXIM1, TRAF4, TRAFD1, SAT1, DGKA, CTSD, IP6K2, DDIT3	MDA-MB-231
31	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00133452704769683	0.00330119848640794	0.45505986738723	-0.420540079662192	-1.70482225643611	107	MATN2, LOX, NNMT, COL6A2, COL4A1, GPC1, BMP1, IL15, PTX3, ECM1, PLOD2, MEST, GADD45A, LOXL1, TPM1, SDC4, SLIT2, PLOD1, TGFBR3, LRP1, PPIB, COL12A1, VEGFA, CCN1, FSTL1, VEGFC, P3H1, SERPINH1, COPA, AREG, JUN, ITGA5, COL4A2, FN1, CALU, PLOD3	MDA-MB-231
32	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.000451940959730049	0.00163394039287018	0.49849310876659	-0.421210290288901	-1.73499189573696	120	HES1, PMAIP1, BHLHE40, KLF4, SLC22A5, FOS, DHCR7, MYC, EEIG1, SVIL, SFN, JAK2, TOB1, XBP1, FASN, BLVRB, KRT8, FOXC1, KRT18, WWC1, SLC37A1, BAG1, CA12, NHERF1, PLAAT3, NADSYN1, AREG, PAPSS2, NBL1, SLC39A6, SCNN1A, TSKU, UGCG, KLF10, MICB, CCND1, DYNLT3, PRSS23	MDA-MB-231
33	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0008077757614604	0.0022332623993317	0.477270815362862	-0.429710883886701	-1.74199966688393	107	LLGL2, AGR2, KLF4, SLC22A5, MDK, FOS, DHCR7, KIF20A, EEIG1, MEST, SFN, JAK2, TOB1, GFUS, XBP1, CDC20, BLVRB, FOXC1, ATP2B4, BAG1, CA12, NHERF1, PLAAT3, JAK1, AREG, PAPSS2, NBL1, SCNN1A, UGDH, MICB, CCND1, DYNLT3, PRSS23, PDCD4, CKB, NRIP1, KRT19, ITPK1, CAV1	MDA-MB-231
34	HALLMARK_IL2_STAT5_SIGNALING	0.000491172861780689	0.00164893746454945	0.477270815362862	-0.431607775801506	-1.76750384452242	113	TNFSF10, CCND3, BHLHE40, MYO1E, MAP3K8, MYC, P4HA1, CD81, CTSZ, ECM1, KLF6, IFITM3, DENND5A, PTCH1, PIM1, FURIN, XBP1, MAFF, TRAF1, NCS1, IFNGR1, ANXA4, NDRG1, SLC29A2, GSTO1, COL6A1, SNX9, MAPKAPK2, BMPR2, TWSG1, SWAP70, MYO1C, NCOA3, SERPINB6, SYNGR2, GPX4, HK2, ITGAV	MDA-MB-231
35	HALLMARK_ADIPOGENESIS	0.000127308615603748	0.000543954993943285	0.518848077743792	-0.414010858248	-1.76755460224462	154	COL4A1, ABCA1, CCNG2, DHCR7, SQOR, TOB1, ESRRA, SOD1, CRAT, GADD45A, PGM1, UCP2, VEGFB, DDT, RIOK3, IDH1, PHYH, DHRS7, PFKFB3, BCL6, IFNGR1, SOWAHC, CMBL, MIGA2, DNAJB9, CAVIN1, ATP5PO, CAVIN2, COX8A, AGPAT3, SCP2, POR, ACLY, TALDO1, PHLDB1, NDUFB7, GRPEL1, MTARC2, RNF11, ECHS1, GPX4, ATP1B3, PDCD4, UCK1, UQCR10, NKIRAS1, RAB34, SDHB, SLC25A10, ALDOA, PFKL, IDH3A, RTN3, NDUFS3, ECH1, ITSN1, CYC1, YWHAG, PLIN2	MDA-MB-231
36	HALLMARK_MTORC1_SIGNALING	6.6860076692737e-05	0.000349158178284293	0.538434096309916	-0.412300041978188	-1.80011107240266	182	IFI30, BHLHE40, SCD, DHCR7, IDI1, PDK1, PIK3R3, P4HA1, ACSL3, AURKA, PLOD2, HMGCS1, AK4, SQSTM1, PGM1, XBP1, SQLE, DDIT4, NFKBIB, IDH1, RIT1, MAP2K3, PLK1, STIP1, LDLR, HMGCR, CDKN1A, FKBP2, HSPA5, NHERF1, SERPINH1, DHCR24, PRDX1, PSMC4, WARS1, FADS2, GGA2, ACLY, LDHA, INSIG1, PSMA4, HMBS, CYB5B, CALR, PPP1R15A, TES, PSMG1, CYP51A1, HK2, PGK1, SRD5A1, PSPH, PNO1, GPI, PPA1, PSMA3, RRP9, ARPC5L, RPN1, EBP, STC1, RDH11, HSPE1, HSPA9, ALDOA, HSPD1	MDA-MB-231
37	HALLMARK_GLYCOLYSIS	3.51150325991281e-05	0.000206300816519878	0.557332238758646	-0.445481392106483	-1.88757826535522	145	CITED2, GPC1, MXI1, P4HA1, KIF20A, B4GALT2, XYLT2, P4HA2, AURKA, PLOD2, ANKZF1, AK4, GYS1, B4GALT4, SOD1, GFUS, IER3, FAM162A, AGL, DDIT4, IDH1, PLOD1, GFPT1, MIF, SLC16A3, SOX9, VEGFA, KDELR3, HSPA5, TPST1, DEPDC1, PSMC4, AKR1A1, PMM2, LDHA, TALDO1, RARS1, SLC35A3, ME2, HOMER1, CENPA, HK2, PGK1, QSOX1, ALG1, COL5A1, ENO2, SLC25A10, STC1, ALDOA, PDK3, ZNF292, GNE, CHST12, NASP	MDA-MB-231
38	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.000348744352006564	0.00136591537869238	0.49849310876659	-0.540304208216945	-1.94854207575337	57	MAL2, ATF3, SCD, DHCR7, IDI1, HMGCS1, PCYT2, LSS, FDPS, FASN, SQLE, S100A11, LDLR, HMGCR, ABCA2, SREBF2, STX5, ACAT2, FADS2, ATF5, ERRFI1, CHKA, CYP51A1, LGALS3	MDA-MB-231
39	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.000544445497290539	0.00170592922484369	0.477270815362862	-0.59755082933208	-1.99610013307896	40	IL15RA, IRF1, MAP3K8, BAK1, IL1R1, PIM1, IFNGR2, OSMR, IFNGR1, LEPR, IRF9, IL10RB, STAT3, JUN, TGFB1, FAS, CBL, GRB2	MDA-MB-231
40	HALLMARK_ALLOGRAFT_REJECTION	0.000101970902387134	0.000479263241219528	0.538434096309916	-0.518489945321789	-2.00769327328735	81	ICAM1, TAP1, CCND3, IL15, ST8SIA4, JAK2, HLA-A, IFNGR2, TAPBP, IL18, TRAF2, TGFB2, IFNAR2, IFNGR1, B2M, HLA-E, WARS1, HIF1A, DARS1, BCL3, CD40, DYRK3, RPS19, AKT1, EREG, BCL10, TGFB1, RARS1, TAP2, FAS	MDA-MB-231
41	HALLMARK_UV_RESPONSE_UP	4.80043542119664e-06	3.22314949708917e-05	0.610526878385931	-0.512678313672385	-2.05684252333974	99	ICAM1, ATF3, TAP1, FOSB, CCND3, IRF1, C4BPB, FOS, BAK1, EPCAM, NFKBIA, ARRB2, SQSTM1, FURIN, CNP, SELENOW, DNAJA1, STIP1, ATP6V1F, MGAT1, BCL2L11, PRKCD, E2F5, CREG1, UROD, GRINA, GRPEL1, CYB5B, CHKA, PSMC3, EPHX1, DDX21, ENO2, PRPF3, RPN1, KLHDC3, HSPA13, SLC25A4, TGFBRAP1, ALDOA	MDA-MB-231
42	HALLMARK_INFLAMMATORY_RESPONSE	7.27713368087114e-07	5.70042138334906e-06	0.659444398037935	-0.566338508106954	-2.21176169312729	86	ICAM1, TNFSF10, IL15RA, IRF1, LY6E, ABCA1, IL15, MYC, ADM, BST2, CD55, KLF6, NFKBIA, NMI, IL1R1, IFNGR2, TAPBP, IL18, F3, OSMR, LDLR, SELENOS, CDKN1A, SLC31A2, CCRL2, PSEN1, HIF1A, ITGA5, CD40, GNAI3, EREG, HRH1	MDA-MB-231
43	HALLMARK_HYPOXIA	1.53185681297334e-08	1.43994540419494e-07	0.73376198835648	-0.536572976511614	-2.25415418464683	137	ATF3, LOX, CITED2, DUSP1, BHLHE40, GPC1, NOCT, PRDX5, FOS, CCNG2, MXI1, PDK1, P4HA1, JMJD6, STBD1, HS3ST1, ADM, KLF6, P4HA2, HK1, ANKZF1, AK4, GYS1, TPST2, PIM1, PGM1, IER3, FAM162A, KLHL24, MAFF, DDIT4, SDC4, PLAC8, F3, PFKFB3, MIF, CDKN1A, NDRG1, VEGFA, KDELR3, HSPA5, CCN1, KDM3A, CA12, CAVIN1, JUN, CHST3, FOXO3, LDHA, NR3C1, ERRFI1, PPP1R15A, TES, HK2, PGK1, MAP3K1, GPI, COL5A1, HEXA, ENO2, CAV1, GAA, BNIP3L, STC1, ALDOA, PFKL, PDK3, ZNF292, DDIT3	MDA-MB-231
44	HALLMARK_APOPTOSIS	1.77298747428075e-09	2.08326028227988e-08	0.788186810800237	-0.582441553641537	-2.38121764618252	112	ATF3, TNFSF10, NEDD9, PMAIP1, BIRC3, TAP1, IRF1, IGFBP6, IFITM3, SQSTM1, TXNIP, SOD1, GADD45A, IER3, IL18, PLAT, TGFB2, TSPO, KRT18, TGFBR3, DNAJA1, IFNGR1, CASP7, CDKN1A, BCL2L11, ADD1, HMGB2, JUN, PSEN1, BCAP31, PEA15, DFFA, GSN, EREG, CYLD, BCL10, HSPB1, SPTAN1, FAS, GPX4, CCND1, PDCD4, LGALS3, LMNA, BCL2L2, ENO2, CAV1, BNIP3L, EBP, DAP3, SAT1, ANXA1, DDIT3, ROCK1, ERBB2	MDA-MB-231
45	HALLMARK_TNFA_SIGNALING_VIA_NFKB	4.09311019906254e-18	9.61880896779697e-17	1.0959292864312	-0.671650226153197	-2.80451357832503	132	IFIT2, IFIH1, ICAM1, ATF3, HES1, BIRC3, TAP1, RIGI, FOSB, IL15RA, IRF1, NR4A2, DUSP1, BHLHE40, KLF4, TNIP1, RELB, PANX1, B4GALT5, TUBB2A, DNAJB4, DUSP5, ABCA1, FOS, ETS2, EGR1, MAP3K8, SLC2A6, MYC, NFKB2, PTX3, IER5, LITAF, RCAN1, KLF6, NFKBIA, TNFAIP2, DRAM1, RNF19B, SQSTM1, DENND5A, GADD45A, IER3, MAFF, ZBTB10, IFNGR2, TRAF1, SDC4, IL18, F3, MAP2K3, PFKFB3, LDLR, TNIP2, BCL6, CDKN1A, VEGFA, CCN1, TGIF1, SPSB1, CCRL2, AREG, JUN	MDA-MB-231
46	HALLMARK_INTERFERON_ALPHA_RESPONSE	8.9596194242539e-18	1.40367370979978e-16	1.0864405425825	-0.791816660478512	-2.96622755857313	68	IFIT2, IFIT3, IFIH1, HERC6, ISG15, SAMD9L, DDX60, IFI44, IFI30, TAP1, TENT5A, SAMD9, IRF1, LY6E, PARP14, PARP12, PSMB9, HLA-C, IFI35, TDRD7, IL15, IRF2, BST2, NMI, IFITM3, PSMB8, TXNIP, PARP9, PSME1, HELZ2, SP110, ADAR, CNP, NUB1, TRIM14, IRF9, LAP3	MDA-MB-231
47	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.1156541161827e-24	5.24357434605871e-23	1.28710367230144	-0.747269432806063	-3.08787626452663	122	IFIT2, IFIT1, IFIT3, IFIH1, ICAM1, HERC6, TNFSF10, ISG15, SAMD9L, DDX60, APOL6, IFI44, IFI30, TAP1, RIGI, IL15RA, IRF1, LY6E, PARP14, ZNFX1, HLA-B, PARP12, OAS2, PSMB9, IFI35, BANK1, VAMP8, TDRD7, XAF1, IL15, IRF2, ST8SIA4, UPP1, BST2, NFKBIA, NMI, IFITM3, TNFAIP2, PSMB8, JAK2, SAMHD1, SLAMF7, HLA-A, LATS2, TXNIP, PIM1, PSME1, TOR1B, HELZ2, TAPBP, SP110, ADAR, IFNAR2, TRIM14, IRF9, CASP7, CDKN1A, LAP3	MDA-MB-231
48	HALLMARK_OXIDATIVE_PHOSPHORYLATION	3.73873329190786e-20	1.75720464719669e-18	1.16017957183021	0.578680012543187	2.74327752768718	179	ATP6V0B, HSD17B10, TIMM13, NDUFS7, COX6B1, UQCR10, NDUFA8, NDUFAB1, NDUFA1, UQCR11, COX8A, NDUFB3, COX6A1, CYC1, NDUFB2, SUCLG1, COX7A2, PDP1, ATP5MF, COX7B, IDH3A, TIMM8B, TIMM9, NDUFB8, TOMM22, UQCRH, UQCRC1, COX5B, NDUFB1, FXN, SLC25A5, BAX, MRPL11, NDUFS8, AIFM1, MRPL15, MRPL35, PDHB, IDH3G, PHB2, ATP5PB, GOT2, VDAC3, ACAT1, ATP6V0C, LDHB, MDH2, NDUFA5, OXA1L, MRPL34, ATP1B1, PRDX3, NDUFA9, NDUFS4, MGST3, COX4I1, ACAA2, ATP5MC1, IDH3B, DLD, SLC25A11, ISCA1, MRPS22, NDUFB5, MRPS15, ATP5PF, ATP5PO, ATP5F1A, NDUFA3, ATP6V1G1, NDUFB4, UQCRFS1, NDUFA4, NDUFB6, GPX4, SLC25A12, NDUFS6, MRPS11, CASP7, ATP5MG, NDUFA6, FH, COX5A, SDHB, CS, NDUFC2, COX7C, ISCU, PDHA1, VDAC1, ACADM, SLC25A3, SDHC, HCCS, DLAT, TIMM17A, MTX2, ETFB, ACADVL, ETFDH, COX11	HCC1806
