logFC_(Intercept)	logFC_cell_classsorted	se_(Intercept)	se_cell_classsorted	p_(Intercept)	p_cell_classsorted	gene_id	gene
26	-10.9351800158281	0.300115907924545	0.157637500507473	0.0506296974869895	0	3.0727172339381e-09	31	ICA1
27	-9.02162640376144	0.0600875378377333	0.0621303200990478	0.0229090157198803	0	0.00871906610172312	33	ALS2
28	-9.13659885980991	0.0981187139566308	0.0560661253116405	0.0273238136296411	0	0.000329462564340661	35	CFLAR
29	-8.19945049462389	0.0158536919053213	0.0392567355289885	0.0184404668765767	0	0.389941801015427	36	TFPI
30	-10.7024480893691	-0.0199720434321024	0.0443387320749575	0.0527502461789495	0	0.704973655295209	37	NDUFAF7
31	-8.56930318337205	0.0187609691324255	0.0302293540545391	0.0178205355271408	0	0.292445287096946	38	RBM5
32	-10.4401522113695	0.0973745727954863	0.0422558283045883	0.0498012925110614	0	0.0505521586828325	40	SLC7A2
33	-10.3726464343697	0.0371917346981569	0.0174595960770339	0.0352382193409353	0	0.291225324268338	43	POLDIP2
34	-9.88919431370379	0.251234516576133	0.0510939598974713	0.0377938793968338	0	2.98128882342948e-11	44	PLXND1
35	-9.22793076164227	0.0330362870720806	0.025536573963185	0.0250739789900304	0	0.187653450402655	45	AK2
36	-9.78325634078966	-0.107044050596736	0.0316413456081083	0.0330678192247319	0	0.00120748364531887	47	FKBP4
37	-9.33597394467865	0.0364640346089122	0.0294333178998324	0.0263182658841707	0	0.165898735885255	48	KDM1A
38	-8.21009392352922	0.00404763559892292	0.020436984340221	0.0152846666382308	0	0.791150640103335	49	RBM6
39	-9.34161114558954	0.0161337107576564	0.0410299833161967	0.0255059801479204	0	0.527030031069174	51	RECQL
40	-9.57935362428141	0.0716671467699581	0.0307235393988677	0.0296563654138303	0	0.0156668403433059	52	VPS50
41	-11.2624512331024	0.0666125190631307	0.0276483732214107	0.0560136238182017	0	0.234353124957172	54	ARHGAP33
42	-10.8091831509696	-0.0873593190966702	0.0212030493580599	0.0434591470249697	0	0.0444155231464337	55	NDUFAB1
43	-10.9823551936633	0.183480610795469	0.0871682383866148	0.0633452667998296	0	0.00377330793200875	56	PDK4
44	-8.91912603118676	0.00568601618710823	0.0349740212872017	0.0217902502770958	0	0.794136361080441	61	SLC25A13
45	-8.86176074634528	0.0867713267049507	0.030428494872483	0.0239245297259098	0	0.000286869854902967	62	ST7
46	-8.18224730969787	0.0363560235266938	0.0103353041379821	0.0158187790172749	0	0.0215457138682966	63	CDC27
47	-10.3221432186694	-0.0189906892969369	0.0182987202488433	0.0354922315542948	0	0.592604162579546	65	HCCS
48	-10.6182560692275	-0.0551588194522754	0.021721241708959	0.0416485527104038	0	0.1853744089622	66	DVL2
49	-9.70031884051664	-0.0125337624156476	0.0142250142656761	0.0269088702656417	0	0.641369023108138	68	UPF1
50	-9.56401714401647	0.0197586829278285	0.0322878674139163	0.030792243663159	0	0.521082748963379	69	SKAP2
51	-9.12958843389356	-0.0620471962761352	0.0557468924827844	0.0248837849087981	0	0.0126498050141318	70	SLC25A5
52	-9.82658974400932	-0.00706943242270734	0.0228741507225202	0.0347131254547101	0	0.838624666538214	71	MCUB
53	-11.3805835610858	-0.11236350617313	0.0491846115641648	0.0661476974105531	0	0.0893802475226098	73	POLR2J
54	-9.87836540848661	-0.0492774378799145	0.0234505893647759	0.0327491744833525	0	0.132403147066787	74	DHX33
55	-10.2358795394485	0.00919932360796551	0.0379621440685151	0.0422912342507108	0	0.827800647216617	77	LIG3
56	-9.3865432007642	0.053210441360925	0.0314591248755739	0.025780648692901	0	0.0390207231711347	78	RPAP3
57	-11.2907708365514	-0.108208340389131	0.041267344043029	0.0662810238786854	0	0.102559689754785	80	REXO5
58	-10.3592031189491	-0.0577627781427639	0.0173878337940376	0.0354141257698412	0	0.102876383899535	81	CIAPIN1
59	-10.401163244878	-0.0912220971644002	0.0232190663680719	0.0399513319494088	0	0.0224109041800033	82	SPPL2B
60	-10.5074244904724	0.0317427313231959	0.019818005476484	0.0389819932794087	0	0.415477602702047	86	MSL3
61	-8.71858961723089	-0.0238810060390133	0.00856437843543618	0.0168424366363667	0	0.156217966370003	87	CREBBP
62	-10.4410885034752	0.0145885327843801	0.0390618172093448	0.0456032767966103	0	0.749043397509016	90	GCFC2
63	-11.1197802832603	0.103701909047362	0.0526197394094395	0.0588969069562231	0	0.0782830831140751	92	CROT
64	-8.65611769301544	-0.116786176215666	0.0271533392956758	0.0198960739746309	0	4.36294549761229e-09	94	KMT2E
65	-11.2544569701362	-0.0780294032017412	0.0435576696503216	0.0627587298512624	0	0.213748650491969	95	RHBDD2
66	-8.86918842185211	0.0754357550463871	0.0191845735658471	0.0216041106257613	0	0.000479900275453317	97	IBTK
67	-10.0568176745699	0.136417607665975	0.0197293394338563	0.0334112290970378	0	4.44605476478387e-05	98	ZNF195
68	-8.50403084819763	0.100822566711729	0.0234559920602492	0.0187174147027837	0	7.18170545329257e-08	99	MYCBP2
69	-10.0260247096229	0.0416789483783417	0.0186112098256511	0.0331249441283582	0	0.208306951958971	100	FBXL3
70	-11.4169535026398	-0.0856811702829414	0.0447234206388609	0.0671426854160575	0	0.201918121623568	102	PDK2
71	-7.79558907568643	-0.158565381508743	0.0384352427474457	0.016295817955183	0	2.23636690355779e-22	103	ITGA3
72	-9.23399498825334	0.0761885679000336	0.0580424239898237	0.028520955751966	0	0.00755538314880193	104	ZFX
73	-9.08160174302764	-0.041629842604375	0.0488845313063884	0.0242662199540961	0	0.0862449727785088	105	LAMP2
74	-10.4005753751697	-0.0339214420288512	0.0341477973002293	0.0417606467600003	0	0.416629556983569	108	GDE1
75	-11.0888053740923	0.205738295393875	0.056430650904999	0.0597455750273485	0	0.000574079942430352	111	OSBPL7
76	-8.97021049169298	0.141045907322493	0.0305072970017652	0.026926920412183	0	1.62237973518826e-07	113	MAP3K14
77	-7.59134110578859	-0.0755956756712651	0.030126124401728	0.0124361066435871	0	1.21141708902711e-09	115	AP2B1
78	-11.3748307470597	0.10747976824151	0.0283406522172114	0.057174901418956	0	0.0601296449881452	118	SPATA20
79	-9.76759811372688	-0.105494390263962	0.0449733822281593	0.0342481190373774	0	0.00206794027718614	120	TNFRSF12A
80	-9.98638526222707	-0.174680023863478	0.0351516900162081	0.0374149567356691	0	3.03079466993363e-06	122	MAP3K9
81	-9.29721410047046	-0.109396378720995	0.0239832283279935	0.0265507882115092	0	3.78430984799343e-05	123	RALA
82	-9.59142017569382	-0.230504630332256	0.0348777553901936	0.0321553314416354	0	7.58387986179276e-13	124	BAIAP2L1
83	-9.27552182431192	0.23413850401582	0.101458562990351	0.0265003426825062	0	9.98291009410127e-19	126	ETV1
84	-9.73580057250998	0.129438670972429	0.0421955396271907	0.0335853535129404	0	0.000116193435448948	127	AGK
85	-11.1189960085785	-0.00156673580813966	0.0513547964402463	0.0636475375111805	0	0.980361407088257	128	ALDH3B1
86	-8.98444426072139	0.0157174284113561	0.0312497605961709	0.0226098115800082	0	0.486955264234535	130	PHTF2
87	-9.69423693982967	0.0268332192789768	0.0357613239328122	0.0341623261494769	0	0.432182565777438	132	FARP2
88	-10.3744072099346	-0.10037428882965	0.0306073361227417	0.0427379891178838	0	0.0188443188051392	134	GGCT
89	-9.31203577816196	-0.0494007620478129	0.0283576826623533	0.0288948761502107	0	0.0873265346047041	135	DBF4
90	-9.20341124156387	0.109757073522852	0.0342204679235299	0.024585209763638	0	8.03107810009812e-06	137	IFRD1
91	-9.35154875377547	0.0231211971011295	0.0201004713305565	0.0268356790306605	0	0.388916367552625	138	COX10
92	-9.38652962875286	-0.15315029797453	0.0329536904467074	0.0287343292171835	0	9.82819875735867e-08	139	GTF2IRD1
93	-10.0421738408703	-0.0953146014160439	0.0151321417447381	0.0308095871253989	0	0.00197699285187378	140	PAF1
94	-9.67213774004203	-0.0254969774334541	0.0424206849371013	0.0299109413571435	0	0.393975592318787	141	VPS41
95	-9.67429122099782	-0.0137432263809129	0.0178126266049763	0.0286611525819601	0	0.631577912898311	143	ELAC2
96	-9.18834363590681	0.0558959350410663	0.0193012611122935	0.0245310666306056	0	0.0226921961840403	148	ADIPOR2
97	-10.6334956005548	0.0390634898966793	0.041435979326278	0.0550904198691017	0	0.478275115258638	149	CDKL3
98	-9.76350354957082	-0.0551721522121042	0.0158399797839609	0.0291599411813237	0	0.0584839286264038	151	MARK4
99	-10.3349852375982	-0.131373909325171	0.0284035137835927	0.0420687951620868	0	0.00179118084431078	153	CCDC124
100	-8.18296022182586	-0.0808256443010697	0.0206249993749055	0.0147809247942019	0	4.54526155143399e-08	154	PAFAH1B1
101	-8.78118943416212	-0.0483575751758774	0.015287059456222	0.0196427975676874	0	0.0138223363925301	156	BLTP2
102	-9.62072087727983	-0.0256545682611051	0.0191905964087142	0.0294971388741972	0	0.384447571994889	160	ST7L
103	-9.77617439261813	0.0803483376077263	0.013148067581194	0.0262358604605889	0	0.00219468105519589	164	LUC7L
104	-10.0196576483365	-0.0358620545311083	0.0150266605651578	0.0304243649265894	0	0.238506453842058	169	CRAMP1
105	-10.5929555941505	-0.372308862532126	0.0554134990274177	0.0541454587873153	0	6.15191197247029e-12	170	TEAD3
106	-9.40547784296179	-0.031399424176816	0.029295828800851	0.029243819385895	0	0.282952020877578	171	DNAJC11
107	-10.0192211900214	0.0232248311746417	0.0321295228510181	0.0380287686349236	0	0.541386676590283	173	MYLIP
108	-9.30242461235667	0.0144547042942267	0.0447740911989261	0.0270292370616724	0	0.592801766777752	175	PSMB1
109	-8.33737830465711	0.0428093961749172	0.045175917477712	0.0210936068515565	0	0.0424077697308666	177	JARID2
110	-11.5467884085662	-0.037456315630692	0.114817916473681	0.0733392781734226	0	0.609542555505294	178	CDKL5
111	-9.77626334522534	-0.0691442726350975	0.0476476651914289	0.0359521726857717	0	0.0544512565486226	180	CDK11A
112	-10.4755970567694	-0.017370947272937	0.0473683360454865	0.0488097257556807	0	0.721922116850809	181	NADK
113	-9.38132138555495	-0.0234213872810261	0.0272440930113434	0.0293625807094776	0	0.425067206327172	183	CYTH3
114	-10.6628183649106	0.0371868560759017	0.0551021635500674	0.0489866320050243	0	0.447779262240351	184	ADAM22
115	-9.12453983566037	0.0222241758131955	0.0302442838841453	0.0234118659915317	0	0.342483442469753	185	SYPL1
116	-10.7354014919067	-0.0741260011100754	0.0423506678862533	0.0497748137029166	0	0.136427578746382	186	CYB561
117	-8.57363096156589	0.0204793192701908	0.0287655022992809	0.0241153837811991	0	0.395757662430766	187	SPAG9
118	-9.50148405984691	0.0445357012682163	0.040133049406692	0.0310044931835841	0	0.150880781830831	189	AASS
119	-10.6364495631246	-0.0113705573891904	0.034290349329909	0.0469189119132166	0	0.808512952151302	191	SS18L2
120	-8.46318556519989	0.0488292590496401	0.0687073545295662	0.0199792577988849	0	0.0145255212735698	193	MGST1
121	-9.29163723382814	0.0287720939686407	0.0263738561756779	0.0304953875665525	0	0.345430315242014	194	CRY1
122	-10.2330117256636	-0.0765608261425812	0.080421607628504	0.0487336069952454	0	0.116181078043875	196	NFIX
123	-9.41884566555563	0.0471473894012745	0.0513768641694984	0.0328258725988114	0	0.150920558893292	197	ST3GAL1
124	-10.6262300231271	-0.113504358482326	0.0246581754284906	0.045110898953127	0	0.0118655347301015	200	PKD1
125	-9.87103919759422	-0.0584678490712559	0.0138742169809306	0.0278968042061077	0	0.036094443351896	202	MED24
126	-11.4529250652966	0.151709484127727	0.0292265064434863	0.0587000013162679	0	0.00975235289036684	203	RHOBTB2
127	-9.90216415707532	0.0214731355363238	0.0353353062075297	0.0368092670495435	0	0.55964948885849	204	HEATR5B
128	-8.60531285999784	-0.00267414175030372	0.0110065591910874	0.0173283705041091	0	0.877356172046819	205	SEC62
129	-9.87685476755662	-0.0130417124122498	0.0221746787312763	0.0321771896521629	0	0.685250212441557	206	RPS20
130	-7.75115082942234	-0.00392493829955247	0.00697454330107536	0.011535208594263	0	0.733662811616631	207	CSDE1
131	-8.03377603269134	0.0789276328084717	0.0219455270313669	0.0147016641806139	0	7.93418572829473e-08	208	UBE3C
132	-8.82851593771894	0.0863754787719615	0.013516999504591	0.0210534388430025	0	4.08395573826764e-05	209	REV3L
133	-11.2387856707684	0.0399303217118794	0.0308876949998838	0.0573433526589309	0	0.486217549779284	213	FAM76A
134	-10.3147089940476	0.104227449171964	0.0271244554348304	0.0406276932692427	0	0.010304840619335	215	POMT2
135	-9.59017929519482	0.0317667764051801	0.0172467623532646	0.0274709089592397	0	0.247526254136455	216	VTA1
136	-8.24508338721392	-0.0185224900967427	0.0286639890642017	0.0159409078944861	0	0.245256994332832	218	BAZ1B
137	-8.93282861294194	0.121039719417384	0.0206039495125303	0.0226551240459936	0	9.15680498343553e-08	219	RANBP9
138	-10.5152811424394	-0.0464004296993068	0.031992498755851	0.0445362623659738	0	0.297477847306109	221	SPRTN
139	-10.2064618587211	-0.067547055598471	0.0264681725932114	0.0373382758418945	0	0.0704422054009805	222	METTL13
140	-11.1324212559061	0.100517681617182	0.0544627433436705	0.0608245751249593	0	0.0984156839643401	223	DYRK4
141	-8.26680729897129	-0.0289819039566274	0.00800900187221773	0.0142520456688655	0	0.0419994198945724	224	ZNF207
142	-9.79414377241808	-0.00915301416744295	0.0212847461197433	0.031019721820408	0	0.767939794525571	225	UQCRC1
143	-10.1194353625971	0.0291594189848464	0.0438543141288668	0.0362902076179087	0	0.421682020992457	226	STARD3NL
144	-9.3636912298092	-0.0757443212648199	0.0651006486197802	0.0257163311151374	0	0.00322560109412261	227	CD9
145	-8.32722113812817	-0.0856227483372324	0.0303246577045986	0.0194549777155727	0	1.07717609435591e-05	228	NCAPD2
146	-11.2575246076158	-0.171315130276017	0.050810209005673	0.0648197374126786	0	0.0082187900240031	231	PHF7
147	-9.93513997757225	-0.145062326210767	0.037735651098589	0.0333353573764589	0	1.35144233753097e-05	233	NISCH
148	-9.42036418336011	0.00621476184587848	0.10608736496674	0.0212109885105946	0	0.769524234134894	236	IDS
149	-10.8738445201183	-0.0188764119073491	0.0433335253473879	0.0551285311154544	0	0.732044389892912	240	LRRC23
150	-11.1040145175544	0.00500997898931285	0.0437588239888011	0.0609151451891262	0	0.934451721756654	241	HFE
151	-8.31907858387472	-0.0668359550373198	0.0250783510681525	0.0191284797303785	0	0.000475743482329476	242	SCMH1
152	-9.47803238692551	-0.129278489776747	0.0582479990690021	0.0321171233107706	0	5.69220538697165e-05	243	FYN
153	-9.0833840896734	-0.11250751110838	0.0333453161024402	0.0297706815558283	0	0.000157372255684513	244	HIVEP2
154	-9.68905268782323	-0.0737844477944189	0.0266600596077573	0.0309928999925481	0	0.017280306557394	245	ELOA
155	-10.9225230480996	-0.0380446875944901	0.0402325764276835	0.0547547600340174	0	0.487168281846938	246	LYPLA2
156	-10.0140154314019	0.0590988360229617	0.0355098162300814	0.0374623696104088	0	0.11466856749582	247	CLCN6
157	-10.7496537963482	-0.168356506366137	0.071493542241954	0.0552837006094191	0	0.00232433599799265	248	MRC2
158	-9.29435751881083	0.188383496871	0.0549586665538739	0.0305444501770352	0	6.93694916820611e-10	250	TSPAN9
159	-9.13441923004449	0.0367624439555594	0.0102230700487699	0.0202549437240062	0	0.0695260255881494	251	BTBD7
160	-9.38982231577385	-0.041656657560911	0.0237571262834299	0.0289305594329354	0	0.149900143033636	254	ABHD5
161	-10.1250319328957	0.292190383469094	0.0755313120406325	0.0506389781482284	0	7.92392155186541e-09	255	ANOS1
162	-9.54987003122882	0.077177855560158	0.0128734405305988	0.0250081489733866	0	0.00202794959014175	256	AKAP8L
163	-9.46653429819047	-0.00936860311488353	0.0126154394148938	0.025331066878637	0	0.711496963389991	257	MBTD1
164	-9.66048524076763	-0.0149407403424559	0.0226873760405257	0.0302734198663171	0	0.621640494314796	258	UTP18
165	-8.70081693113612	0.0025853011106829	0.0337147495347956	0.0204829948326661	0	0.89956019543141	259	RNF216
166	-9.27761937667909	-0.0413546789415759	0.0287575411898538	0.0274060491388255	0	0.131308566554867	260	TTC19
167	-8.74662061633592	0.00667779145843935	0.0086736135104953	0.0170329355059944	0	0.695020008273925	261	PTBP1
168	-9.16123029456513	0.0869941791141516	0.0260703829599751	0.0243989223731355	0	0.00036317329934345	264	LARS2
169	-8.85004842247525	-0.0141355403758427	0.0136299962753335	0.0208762315706224	0	0.498335094361872	265	PIK3C2A
170	-9.81787501236541	0.0257093299284532	0.058791403080327	0.0359987391681256	0	0.475120169418618	266	PLAUR
171	-7.34197779318237	-0.115780646726603	0.0299398722457308	0.0177801768920863	0	7.42641445076202e-11	267	ANLN
172	-10.9986486176631	0.137473704386007	0.0479839434919734	0.0580277298455361	0	0.0178312573424021	268	WIZ
173	-8.53384765458688	0.0466403807473501	0.0226050360962658	0.0188344943118243	0	0.0132741663349239	269	RABGAP1
174	-11.0260779057599	-0.232653011679455	0.0373088317236655	0.0573725970171175	0	5.0107652288723e-05	270	QPCTL
175	-9.45907029040007	-0.00524842050343788	0.0113938441371936	0.0227810875895625	0	0.817792628266468	271	PPP5C
176	-8.74563146309846	-0.012755414410481	0.0312187708486988	0.0223011707274894	0	0.567347955956206	273	MAP4K3
177	-8.97189742205435	-0.0370726448886927	0.0205068598873116	0.0253326965460664	0	0.14334957358928	277	BRCA1
178	-10.2130350232833	0.092502765805589	0.0267369063835148	0.0386452545532088	0	0.0166821856159819	278	ERCC1
179	-10.4910759061797	-0.11805824982046	0.0466051460266887	0.046763095543035	0	0.011582906691762	280	SEMA3B
180	-10.1435244890273	0.0122874047893942	0.0652080396057673	0.0423437072352291	0	0.771676587986369	281	MBTPS2
181	-10.5458866610595	-0.170220952537366	0.030270294822919	0.0472989367585282	0	0.000319648933242605	284	EXTL3
182	-8.16103757408762	-0.123281000928231	0.0352889442427029	0.0164034676854702	0	5.66743012738012e-14	285	ELOVL5
183	-10.8220401772653	0.00592459209499912	0.0425347808038676	0.055570986725118	0	0.915095969351151	287	CALCOCO1
184	-9.79205377400073	-0.0204061110280468	0.0235764321800981	0.0325796702838329	0	0.53108872773142	288	UBR7
185	-8.37999599269335	-0.00875876951372119	0.037934877711605	0.0175247828606897	0	0.617220610454932	289	MAP4K5
186	-9.9253182112345	-0.0526908618609808	0.0248460888402897	0.0336314738766759	0	0.117181828793927	291	PSMC4
187	-10.233206573808	0.0619725589520607	0.0359031373463117	0.0396758432735658	0	0.118294569258927	292	MAN2B2
188	-10.5777423826477	-0.176584460032364	0.0417421219377202	0.0506727127906032	0	0.00049249809812726	295	SLC25A39
189	-9.74922273877219	-0.0719169386246773	0.0580892705899205	0.0316463160976882	0	0.0230550215911318	296	MVP
190	-8.94019308843302	0.0220260402382693	0.0241673801619574	0.022867543002659	0	0.335446664468807	297	NUB1
191	-9.66277303216031	-0.0767067563755514	0.0290942883648347	0.0320465104211252	0	0.0166836075984098	298	PGM3
192	-9.75425044178125	-0.00449652096172989	0.0235658471294828	0.031449467839592	0	0.886309089256183	300	CLK1
193	-9.5412999660802	0.265816575322094	0.0356015217566173	0.0283009597792254	0	5.85964312137981e-21	301	POLR3B
194	-10.1695319422724	0.0880886122843926	0.0338175961436693	0.0406740330369208	0	0.0303325043251963	303	RNF14
195	-11.492155738939	0.0232440574870756	0.0749976195206943	0.0660776095995392	0	0.725011476712118	304	DNASE1L1
196	-9.41089404569643	0.0602607176597513	0.033909471876498	0.0278732381707068	0	0.0306215591355861	305	DDX11
197	-10.6581820865993	-0.041070924849178	0.0199920918576756	0.0407460840895692	0	0.31346775147965	306	HEBP1
198	-7.98537959982516	-0.382357417071338	0.062848414010446	0.0208260888540266	0	2.76941665538591e-75	307	GPRC5A
199	-8.64791506147786	-0.0237226593829759	0.0819550318409435	0.0238462993513457	0	0.319826186331357	308	MAMLD1
200	-8.67204683268524	-0.0695251468145772	0.0192637447143093	0.0243488032471292	0	0.00429850244060436	310	TACC3
201	-10.3330090394398	0.181113883798261	0.0264168920116988	0.0401432775761168	0	6.43141961810667e-06	311	UFL1
202	-9.9734051978317	0.0322009462024862	0.0330473795072023	0.0390556454182973	0	0.409661819199136	312	POLA2
203	-9.93211128160369	0.0844202676851129	0.0439888185647477	0.0364696629371456	0	0.0206234416868092	313	ZC3H3
204	-9.76207726500618	-0.07238175757464	0.0226917754311667	0.0322400835528578	0	0.0247626174560804	314	CAPN1
205	-9.87103290621383	-0.0725880187267327	0.0278439784826097	0.0339714253169002	0	0.0326193473355103	316	MDH1
206	-9.08666399531509	-0.0203799068513348	0.0242436213145255	0.0232238605728607	0	0.380192461669145	317	SLC30A9
207	-11.4219112183264	0.00881561322000659	0.0516785042583845	0.0676627070964	0	0.896338872640835	318	MTMR11
208	-10.3499893609549	-0.108689559237947	0.0173624061857606	0.0355215975600425	0	0.0022147287167338	319	COX15
209	-9.46167030166129	-0.0935015821635317	0.0301732453632264	0.0290909526277592	0	0.00130848588642058	320	CCDC88C
210	-9.55841847875065	0.0684144346966838	0.0224568694793407	0.0298953431197769	0	0.0221104788585311	321	YAF2
211	-8.87905621042549	0.037672784429297	0.0170022577110861	0.021182110207305	0	0.0753186622459101	322	ZMYND11
212	-10.4037582568291	-0.00059025132560003	0.026942318356255	0.0430894474107203	0	0.989070695496807	324	BID
213	-7.91656168150902	0.0173944211010305	0.0151952394775564	0.0138634333908541	0	0.209588439511842	325	MATR3
214	-11.0603483145784	-0.144653988186401	0.0450517417249079	0.0626286642476551	0	0.0209042713479947	326	XYLT2
215	-9.0063322657271	-0.049249249842604	0.0354645464585902	0.023055901592758	0	0.0326728951656672	327	NUDCD3
216	-10.4413052506201	-0.131737928445818	0.0417031136522161	0.0417144204563083	0	0.00158806072892584	332	GLT8D1
217	-8.76499172440585	0.0307675200543704	0.0211287359159053	0.0199992654795223	0	0.123942900096526	333	ATP2C1
218	-9.38674353331819	-0.0491610176666378	0.0334881138409856	0.0283578283042709	0	0.0829897910151351	336	RALBP1
219	-9.11863085285251	-0.0248424039124691	0.0341831581979981	0.0244455211475293	0	0.309517303655528	337	RUFY3
220	-8.32825218099996	0.0505195767419845	0.0363712265603879	0.020534586041118	0	0.0138852295676421	339	WWTR1
221	-8.84658781195332	0.045701419615	0.0304226412489819	0.0199697066405192	0	0.0221062473134634	340	AGPS
222	-9.71663172638622	0.0367045842533206	0.0423548029058052	0.034442064456269	0	0.286563529361971	343	TTC27
223	-10.1687139116327	-0.0367843310660478	0.0315365589759759	0.0400352174062332	0	0.358200541203325	346	PHLDB1
224	-10.0502673113336	-0.133446661868329	0.147139149325809	0.0506357029661315	0	0.00840316791898361	350	CD74
225	-9.90654620606511	-0.125178298360599	0.0262742914871853	0.034645332515455	0	0.00030251592126949	351	ZRANB1
226	-11.1510724783431	0.0681858630886738	0.0360195842928377	0.0571362899719139	0	0.232716765457573	352	NCDN
227	-10.4532170949793	0.00827577683185665	0.0471506510068704	0.0497531597812444	0	0.867891979264986	354	ZFP64
228	-8.22773779292758	0.0807746074201877	0.0228610324451814	0.0154246830091559	0	1.63463331500323e-07	355	MNAT1
229	-7.50516922238714	0.100552648535577	0.0228942935844814	0.0187719061761506	0	8.48261712943676e-08	356	SAMD4A
230	-8.97379943281003	0.0158962592194508	0.0223210340600289	0.0238292744520318	0	0.50471495485344	358	MRE11
231	-9.11115392778101	-0.0186049654031797	0.0411488020395629	0.0279056441471297	0	0.50495754124258	360	SERPINB1
232	-10.7836968194851	-0.104539935991505	0.0365135274493563	0.0529957104019507	0	0.0485398671661578	362	SPAST
233	-10.705138981384	0.0489750753658146	0.0602767276407873	0.0538728077842006	0	0.363304143847017	364	OSBPL5
234	-9.18818336766807	0.079592565486175	0.0217885290362104	0.0239625455638027	0	0.000895219902790964	365	AQR
235	-11.1836614027722	-0.0457788098566319	0.111319962674017	0.0565421674924602	0	0.418147016262699	366	CPS1
236	-9.22957004049974	0.0637583068630605	0.0130425688961948	0.0223808347269231	0	0.00438857834951177	368	RTF2
237	-10.6759678844723	0.0425311318887082	0.0455555305257203	0.0562236830407335	0	0.449371691277788	370	SLC45A4
238	-9.33042785395976	0.0359611867223817	0.0409830597481538	0.0252088695559661	0	0.153715664994278	371	RNF10
239	-10.3338444285794	0.00245931243923841	0.0266717700353073	0.0401933222661894	0	0.951210210911499	372	ZNF839
240	-9.68718062061832	0.0438445917253119	0.0128702048289661	0.0257444734428814	0	0.0885553230357738	373	ZDHHC6
241	-9.85443215756485	-0.0902705609807467	0.0136991679646587	0.0278185135254748	0	0.00117458265632131	375	RNH1
242	-9.12175330738553	-0.0312925329127367	0.015110506701573	0.0221697504249749	0	0.158098163471659	376	NDUFS1
243	-9.20999468134879	0.0102568920662624	0.0153107761268177	0.0247500161675148	0	0.678566829328859	377	RB1CC1
244	-9.36193348951874	-0.010699414489155	0.01142736868406	0.0222889877831523	0	0.631205050476238	378	ERP44
