gene	log2FC	p_val	p_val_adj
3522	DYRK2	0.478316163031244	0.00956394058628313	0.385239686794634
7163	TCEAL1	0.478023538733198	0.0162522818863813	0.439646790583862
9174	ADAMTS9-AS2	0.477999688968479	0.153780101060198	0.742647227502127
6163	ANKZF1	0.475128152782355	0.00870926136123487	0.380825170795672
3661	MAP7D3	0.471615079837182	0.0507638626168475	0.59065080162603
2432	NEDD9	0.470362074249835	0.233523280608357	0.795714121908599
5924	ZNF66	0.468841661149451	0.000588580539547511	0.200689902830931
5604	SORBS2	0.468715795613596	0.039874880632581	0.543191596735795
9494	ENSG00000271147	0.468343057439017	0.0839817904658097	0.659087007329729
7158	ARNT2	0.465865219153642	0.0565329388249712	0.597958725767168
6172	RPL22L1	0.465265826670981	0.0192078603149298	0.458335822829369
7441	SLC35G1	0.464810887586912	0.00025796892453428	0.127565212466204
4506	BMPR1B	0.464372638756363	0.22787953257787	0.795714121908599
3286	RAP2C	0.463904825500542	0.0380085066034487	0.530440965061549
6782	MPLKIP	0.458776794703327	0.0189305249769999	0.458241140674592
220	STEEP1	0.455069265399238	0.0481207873044858	0.58169364131671
2210	NHERF1	0.451773421989114	0.0594485609937497	0.613041033450036
5470	PDE3B	0.446048044637673	0.226894824155589	0.795120991546686
7136	FRMD3	0.445421418256122	0.398289693272603	0.876060433202993
3386	SEPTIN6	0.444221754581977	0.134098428438127	0.725881115670965
4920	CHAC2	0.443996098137349	0.00176437559624449	0.245273413243645
3772	GINS2	0.443440945433051	0.00929067376944916	0.380825170795672
1664	GABRE	0.440747410887439	0.0255347993357741	0.479134085084938
8124	ERC2	0.440451998767249	0.510135624508698	0.9198122175876
9646	ENSG00000288597	0.439580123566395	0.194055275061828	0.775014016373851
9450	ZNF850	0.438542632334977	0.0296636761231714	0.501442156031135
6966	ELP5	0.437466526917133	0.0104507338654852	0.393748312017421
9390	ENSG00000258989	0.435897374063111	0.157792694113232	0.745085608753668
6793	COG7	0.435819907636744	0.00374969427063134	0.293518870962946
5376	NOCT	0.434248388559522	0.0180793363158928	0.449054236563457
3857	PTPRE	0.434162067790696	0.0686000658959668	0.635759277365384
9083	SNHG7	0.427221597014326	0.00201031547576421	0.264356485062994
1630	MOSPD1	0.423378200220811	0.104753854792202	0.689024392848584
8577	SLC9A6	0.422619108818793	0.0470328350706049	0.578188942903615
9520	CHASERR	0.422263790781877	0.0182990529562761	0.449054236563457
2485	ADGRG6	0.421175771168095	0.0546395579906204	0.594592100520886
7294	MSRB3	0.421045769267743	0.0143017170902466	0.427003483241587
8218	MAOA	0.420721264133053	0.11747482001101	0.705211272996384
8538	ZNF26	0.418654820065454	0.00131606274893745	0.239088116491131
3570	TPST2	0.417315065913277	0.0160817413392557	0.439646790583862
9652	ENSG00000289047	0.416953527152718	0.0180010786401012	0.449054236563457
9128	TTN-AS1	0.416776608893762	0.00264961937363226	0.280127570764126
3832	RHPN2	0.415702953185269	0.047601296845342	0.581552723860298
4149	DYSF	0.414164799613429	0.155809797465414	0.743881848419374
1642	ELF4	0.413941756352133	0.061372125091515	0.614556173784255
2141	TBC1D12	0.413008022700864	0.00394961632352573	0.295643972647914
6478	ENOX2	0.412299444560835	0.122902516465609	0.710162548061021
4068	COL4A2	0.411975345343206	0.0156618042457333	0.439646790583862
1641	NAA10	0.411888764702035	0.0918071590883779	0.677228774388581
3065	DUSP1	0.411535055242203	0.0651311020572989	0.627396318036222
6902	ANTXR1	0.410429294310892	0.001816841842255	0.249009689675823
8835	TRIM59	0.409103786957612	0.0846071427170078	0.659087007329729
8973	EPB41L4A-AS1	0.408847286510391	0.00283966073941411	0.284873594383904
7898	IRAK1	0.407222038284256	0.0430992537934339	0.554276966098032
3883	MATN2	0.407183748561426	0.386867967059807	0.871580750740554
7453	ZNF606-AS1	0.406766594563952	0.0146276752652986	0.427453177197059
4719	GREB1L	0.404856426854797	0.261757895631759	0.817153185968873
6798	TNXB	0.404575832747206	0.112389061268115	0.696225103356558
8675	OOEP	0.403702296780021	0.0308263218104264	0.505452007320628
8236	ZNF699	0.400879015870672	0.0421911059072906	0.554276966098032
2704	EFEMP1	0.399882713248831	0.0858175238124913	0.664819871079415
6894	PLEKHA2	0.399147962742522	0.0467047417494144	0.576756144623796
9161	PNMA2	0.398909078545876	0.0742380360035803	0.648173913865755
4940	AFF3	0.396652034052072	0.713916466437249	0.96497187102531
8339	ZNF239	0.395909182826629	0.0050669082005798	0.330913313421759
6808	CDKN2AIP	0.395084032898533	0.0372416434299218	0.528718615856003
2779	MARK1	0.393590191165165	0.0290921786143344	0.498975989979247
2802	WDR77	0.393576717822162	1.84116979484253e-06	0.0137228853830856
5077	GFOD1	0.391878517562054	0.0615756108765439	0.614556173784255
196	GPRC5A	0.391700760919224	0.0378026271854615	0.530440965061549
9303	LINC02615	0.391046612595823	0.0783674356858753	0.65536605631673
6308	ANKRD33B	0.390992663370499	0.023555502499322	0.47861025252542
3552	HIP1	0.390764130757101	0.0910786087403772	0.677228774388581
7626	ARID3B	0.390281393803301	0.00235836050076193	0.280127570764126
3434	NRSN2	0.389748014057245	0.0101828809376986	0.39001834310235
9393	BLOC1S5-TXNDC5	0.388978215249371	0.00540029597616958	0.336415264617625
4552	PEX5	0.388153557655875	0.000926052733820097	0.207234817120931
8668	FANK1	0.38690453368285	0.0562256638872065	0.597958725767168
781	SCARB1	0.386173650891819	0.0152621166016833	0.439646790583862
4425	ADCY3	0.385702878080968	0.0172584606705068	0.446474009390715
8699	RING1	0.38555857906332	0.0302478309972924	0.502313757666839
6713	SPRYD3	0.385413554929387	0.113405447847453	0.696684604168917
7661	FAHD1	0.383305557812309	0.00141828119162514	0.240488193698912
8896	SCART1	0.383294613119196	0.0712504179674096	0.641380113739219
3206	EEPD1	0.381256787002165	0.0537952751690897	0.594205908236911
3947	WDR74	0.379887642938955	0.00895419059484394	0.380825170795672
2446	PPARD	0.379683450050108	0.00454348895933464	0.315804936166324
7699	CMTR2	0.379402899580909	0.0195448595222197	0.458335822829369
466	ZNF280C	0.378288256621216	0.109172804520929	0.692656318882705
8599	ZNF830	0.375205709704398	0.0141678490531881	0.427003483241587
9637	ENSG00000287023	0.374508661926099	0.355720290378768	0.859018915505334
3967	BMAL1	0.374265230875003	0.10667798389191	0.691763447034713
8804	ATP10A	0.374094800695509	0.0797973379100145	0.656154656246606
8802	EGFEM1P	0.37387833037956	0.471468011934217	0.910162011652386
6938	SF3B5	0.373107721131291	0.0287072082615916	0.498975989979247
9140	LRRC37A2	0.37296128942738	0.0177397877074559	0.449054236563457
5263	ANKRD1	0.370910787803334	0.252471306514708	0.807718019081372
6278	HMGB2	0.368700539618844	0.00651215411968891	0.357313417794681
9193	AP5Z1	0.367624758491206	0.0401435628311374	0.544062687896655
1838	BNIP3L	0.36646904186829	0.0428409276548232	0.554276966098032
5244	DPH7	0.365482517937424	0.00068276659847273	0.200689902830931
9212	DBNDD2	0.365037685076295	0.0348001534900653	0.521787817583706
4923	VPS54	0.364924022792551	0.0361755559302793	0.523845736246351
3813	IL13RA1	0.363738263832196	0.0235435700707221	0.47861025252542
4281	KLF4	0.363438372830513	0.126814023482869	0.715366825895385
5864	SNF8	0.361978889947725	0.00634796305140361	0.357063748284442
5563	PID1	0.361500098790281	0.190104581575349	0.773925116034757
1835	MCM4	0.361279459619869	0.00768507712923095	0.363026628857021
5000	MED12L	0.360321434204086	0.141622441091406	0.731380182750964
8892	SH3D21	0.360241604723996	0.0662736457912265	0.629253718531231
6585	RIMKLB	0.359294907186079	0.12773497060867	0.715595278637287
5807	ABHD3	0.35805951646308	0.0351376242383632	0.522021712158034
7468	EFCAB5	0.357736187754698	0.0706389364815659	0.640622079125925
9349	ZNF432	0.357626031543019	0.0508342016436708	0.59065080162603
7117	TLN2	0.357539147870472	0.0213220757772262	0.467308827450874
2259	SNX25	0.356855699853365	0.014046058063962	0.427003483241587
6661	TBC1D16	0.356661377366475	0.0178933358728529	0.449054236563457
1276	TGFB2	0.356233192882507	0.0183664151836662	0.449054236563457
8279	PPP1R26	0.356007170176804	0.121293755105713	0.708338185232952
9061	SGO1-AS1	0.355921295265764	0.306147038403359	0.83956342154817
993	FAM135A	0.354853059749522	0.0168749395399845	0.441424829740831
9607	LINC00842	0.35437712014615	0.171327523871871	0.761252469711405
9120	LINC02646	0.353681715417889	0.0401233031839661	0.544062687896655
747	PDCD2	0.35170202028722	0.00168518327252756	0.243494125633896
4328	FOXP4	0.351634161572818	0.0131419642531251	0.427003483241587
6517	ABTB2	0.349651445308081	0.0234220438736558	0.47861025252542
8277	ZNF124	0.349075469675765	0.00732199995278819	0.358689101312164
2983	C1orf198	0.347963338737305	0.00336417381526757	0.293518870962946
8838	QTRT1	0.347442943732458	0.00311978428434847	0.293518870962946
9608	ENSG00000285424	0.345585577701874	0.194499470786605	0.775014016373851
3291	C4BPB	0.345557328781798	0.368618723137267	0.863121841290904
4352	RNF144B	0.345220822936506	0.143218950937506	0.732159725355446
597	MTHFD2	0.344589761946089	8.65046555938749e-05	0.0915485943500727
2074	SHB	0.344250889263578	0.00994327165622514	0.389512047104011
4646	LINS1	0.344246059262047	0.0337502884954201	0.515907606334406
6669	ZNF646	0.344211056225904	0.0550041017557146	0.594715267667573
9531	SOCS7	0.343860063229423	0.0182642249720197	0.449054236563457
3716	COL5A1	0.343076670702348	0.0816962924827238	0.659087007329729
1027	FAT1	0.342511684403243	0.0319130403181315	0.509091467763504
9024	MIR646HG	0.341684068268701	0.304597465429197	0.83921479405829
1885	TIMM50	0.34164444962731	0.0015075305534512	0.240488193698912
3828	CHSY1	0.340535023215403	0.00707560647388393	0.358689101312164
8145	GPR89B	0.339402947998677	0.027239086879193	0.487249180921741
8639	GPRASP3	0.339038877730223	0.221782419101887	0.792731507180209
3410	THOC2	0.338880439802718	0.0476979930005056	0.581552723860298
7522	CD163L1	0.33878879390253	0.184434311798883	0.769532741395282
7849	SMG1P5	0.338767737191783	0.00903089310258299	0.380825170795672
7682	MB21D2	0.338701694543722	0.222904445098246	0.792731507180209
5446	PARP8	0.338523193029786	0.585493887444322	0.937541717742422
585	MYLK	0.337922586701913	0.0277983330720421	0.491828325680076
6294	PRMT9	0.337190891609666	0.0202044785551742	0.461674335989075
9034	VIM-AS1	0.337163060816536	0.251394795205471	0.807212252379615
8666	SAMD5	0.336862312027334	0.400054990733203	0.876060433202993
4315	RANBP6	0.335728646503573	0.00505267218961291	0.330913313421759
6711	ANGPTL4	0.335493056762716	0.149725061039151	0.738083627522051
4403	SMAD6	0.335074914228738	0.309546132499475	0.840221315300528
8508	ZNF770	0.334535867605797	0.00224529061115483	0.280127570764126
9548	DUSP14	0.333919201312744	0.02396770671332	0.47861025252542
2480	ZBTB24	0.333756767446293	0.0120143512820537	0.414920146600527
3923	PEMT	0.333643732712171	0.00499463486191675	0.330913313421759
8598	FAM169A	0.333507780392297	0.135526223460248	0.727227703072314
6900	INO80E	0.331745593178236	0.0656468222046398	0.628749239048573
4042	ACP2	0.331573790819196	0.00426599141576593	0.312123026066303
6732	KCTD5	0.330975334099109	0.0705180538140553	0.640456612844726
6892	MMGT1	0.329659551358171	0.122422702963235	0.710162548061021
4324	ALDH1B1	0.328787169434309	0.0670911040403144	0.629915393576383
275	TBPL1	0.328434159858777	0.0139833487236114	0.427003483241587
4445	DUSP5	0.327781423726324	0.112188799162058	0.696225103356558
4640	TPM1	0.327142822652159	0.10859266385569	0.692656318882705
6904	C15orf40	0.326866549679296	0.0125863362604166	0.417647034624363
6552	BORCS7	0.326293901278057	0.152492855926668	0.740912770842797
423	CYBA	0.325938248349242	0.0505742329675911	0.59065080162603
2737	ODC1	0.325907197141562	0.00919650494572151	0.380825170795672
7690	MAP3K15	0.324767808491773	0.150071501613428	0.738515104090762
6139	PYGO2	0.324232699164234	0.00394824544238826	0.295643972647914
860	RBMS2	0.323595474947172	0.00599571467782472	0.349367063053367
8853	LEPROT	0.323583955536564	0.000694975215579216	0.200689902830931
1818	PYCR3	0.32352701932434	0.0243458435586231	0.478657690709993
4607	FRMD6	0.323038982517985	0.00347959456879595	0.293518870962946
5193	MAL2	0.322845725985033	0.565237723304536	0.932274852310072
118	CRY1	0.322783661454923	0.0453225274566912	0.570547884451568
6533	CKB	0.322702230471362	0.274639286867807	0.821301444533076
3927	DSTYK	0.321514174380987	0.0280695099712752	0.49482681436681
9366	GATC	0.321360695380637	0.000340011111279895	0.137860338494361
1297	EPB41L4B	0.320678190962837	0.0160389680669403	0.439646790583862
6141	COL6A3	0.320035398841909	0.427041359889967	0.887233714765308
6653	FBXO22	0.319973850446007	8.9128349006301e-05	0.0915485943500727
3045	OGFRL1	0.319643591294161	0.011790706356818	0.414920146600527
6586	TMED3	0.318638825317106	0.0306231615366366	0.504219940631152
6893	TM2D2	0.318155481065002	0.072306643391945	0.644644274964383
7393	LONRF3	0.317764210431603	0.100545166373262	0.682290804726787
9210	P2RY11	0.317263730660181	0.00958051630914618	0.385239686794634
3800	NDUFA2	0.316941700091445	0.00734534852342628	0.358689101312164
8644	RPL39	0.316593989574121	0.217265363257725	0.788976554707379
33	PLXND1	0.31561253413457	0.142504612200615	0.732159725355446
4274	CDK9	0.315583538843848	0.00238550422059573	0.280127570764126
8073	KTN1-AS1	0.315214824852264	0.00154134857764667	0.241917145307738
6978	DCLK2	0.31431349791872	0.0531217701350367	0.594205908236911
3629	CD68	0.314258728282479	0.0972247682991682	0.68148935315028
5837	CDA	0.31402305335639	0.373918002722634	0.868286457825324
96	CCDC124	0.313733175334202	0.000246054493291425	0.127565212466204
7929	PRR16	0.313269223527605	0.36387211228712	0.860306685648802
9201	DNAAF10	0.312954684079314	0.0635532733019569	0.620836286918801
9147	MYLK-AS1	0.312125339430786	0.0050141364835528	0.330913313421759
2675	SF3B6	0.311670001866003	0.0249385551194299	0.479134085084938
2361	DUSP16	0.311152368289385	0.00810666227018292	0.367774540815778
658	ACSL4	0.310570442586695	0.124845217736217	0.713112926016594
4768	TMEM50B	0.31055417755503	0.0688892206486804	0.637225291000294
296	ALG1	0.310497395973828	0.0948979373215671	0.677458953754642
9656	ENSG00000289586	0.310308205717508	0.0603076033311926	0.613221826557822
7808	WFDC10B	0.310023698801155	0.156354820036623	0.744083408113337
5996	ITGA5	0.310003721980606	0.234439431089675	0.796553807239395
4685	GALNS	0.309602719055511	0.0419700270461312	0.554276966098032
7799	RPS17	0.309488836316026	0.000146466270318374	0.118771939705675
3936	TCEAL4	0.308796885701603	0.119851599014099	0.706974106904164
5566	DDAH1	0.308780304741975	0.00978905953214496	0.387424978023971
9344	POLR2M	0.308469682875593	0.0154568651064488	0.439646790583862
7037	XKR6	0.307896125196587	0.101140206648083	0.682643759993864
9554	H2AC14	0.307400449379125	0.185473718899001	0.771052152589969
8494	MAK16	0.307292428791128	0.013837527802609	0.427003483241587
7770	BACE2	0.307017074381509	0.127169618890747	0.715544869440502
9421	ENSG00000262660	0.306675911392591	0.00935332605283789	0.380825170795672
5614	SLFN13	0.305879804155116	0.323501286068719	0.845870706692962
7592	HYI	0.305476073850532	0.179049758403621	0.765860746824455
3524	LRRC61	0.305409806218889	0.2233183158129	0.792731507180209
3745	PLXNA3	0.304459184984802	0.130210678789766	0.717485909005217
1627	NKAP	0.304397414227205	0.226606183925432	0.794918808860266
5033	SETD7	0.303866335384652	0.0159277600911342	0.439646790583862
6804	MTCL1	0.303766946450882	0.0778126568968057	0.65536605631673
8012	DMWD	0.303698124945896	0.0715913043265205	0.64207832479389
8953	SLC12A8	0.30352987870631	0.249956096837975	0.806221683030242
7355	TRAF6	0.303252727684322	0.0037601890221316	0.293518870962946
4709	TAF4B	0.302191805133292	0.0782332818957324	0.65536605631673
3297	TTPAL	0.302176759945444	0.00608018443249279	0.352180206622544
9293	ENSG00000250917	0.300600703550099	0.040695823290227	0.548303499052689
1650	EMD	0.300582788676773	0.195823481420171	0.776155845921837
7788	ADI1	0.300399651746223	0.00362404905966096	0.293518870962946
8663	CHML	0.300391101014199	0.0168042995487188	0.441424829740831
9269	NOP14-AS1	0.300296457601304	0.047058436212071	0.578188942903615
2893	F3	0.300075834347369	0.38859862376692	0.872282030170207
6096	REL	0.299920025358104	0.097163706015229	0.68148935315028
7739	SIAH2	0.299866107311383	0.0363771505229422	0.52458803592591
3542	EMC6	0.299851758717237	0.0518176949219282	0.593919893151099
1379	GRK3	0.299647106423877	0.197542250573153	0.776155845921837
5810	CUL4B	0.299546377901224	0.0498435749237893	0.59065080162603
2244	FRG1	0.299354367967949	0.144111663119392	0.732159725355446
1398	CBY1	0.299064715826978	0.0111638087173109	0.411496297833911
7289	CCS	0.298500092277816	0.0237451724686797	0.47861025252542
1766	MTFMT	0.298292156762428	0.0188272802810096	0.456878464874076
3067	RCL1	0.298130533036007	0.0149354579804596	0.435140543736085
6799	BMP1	0.298070697299821	0.0848665111688573	0.659087007329729
4119	PRR5L	0.297844364104268	0.344589638770222	0.855858748054815
5200	VLDLR	0.297350601392584	0.198030706625787	0.776155845921837
6781	KCTD6	0.297301601874424	0.0736809745230581	0.645936543318809
1661	HTATSF1	0.296456304241794	0.184480183383136	0.769532741395282
8051	TOR3A	0.296392399165358	0.0265447419497643	0.481305844393435
6381	CA3	0.296015963000231	0.363704970035075	0.860306685648802
1483	LGMN	0.295990259591949	0.0257710414741242	0.479134085084938
4913	ARL8A	0.295974766493293	0.0252444804415274	0.479134085084938
8783	KRT81	0.295902120108213	0.586912872942569	0.937910842175403
8962	VPS52	0.2958030244805	0.00093646444769164	0.207234817120931
6571	PRTG	0.295748519892875	0.299767777536577	0.835499338957555
3290	PFKFB2	0.295314805621424	0.248425833324325	0.806221683030242
3093	ENOX1	0.294916135754661	0.188851533245042	0.773658761180612
5387	SLC2A13	0.294599560856305	0.193221917455988	0.774961444469284
6270	ABHD18	0.294286962904247	0.0144648389317308	0.427003483241587
5570	MSI2	0.293881758658108	0.473364525249692	0.910162011652386
5019	PLAC8	0.293617015450389	0.139935775117043	0.730453799897834
7911	TXNRD2	0.293599716557971	0.0437421144060076	0.55641113109132
9692	ZNF252P.1	0.292785926705976	0.113982235139123	0.698187710274281
7366	DDIT3	0.29261146747067	0.0961083315500391	0.680935278152486
2170	RAI1	0.292280105875155	0.00979411618475972	0.387424978023971
6995	SERPINB9	0.29201423367692	0.301823665659647	0.836526941194539
6693	ZNF283	0.291678477447943	0.0502104507201728	0.59065080162603
5112	SDK1	0.291621981760387	0.277209985018204	0.82365845542658
7995	PBX1	0.291189147976697	0.0717838528169967	0.643212404937564
3215	CCZ1	0.291149484262266	0.0288043499981625	0.498975989979247
2922	POLR1G	0.290492480421444	0.13165887373933	0.721657763396022
193	DNASE1L1	0.290383596595375	0.252788462097814	0.807718019081372
2688	PPM1G	0.289991359103172	0.0158376832511788	0.439646790583862
1465	PYGL	0.289893097707608	0.175678009316779	0.764390661646632
1497	ZFYVE21	0.289481659524655	0.0325411295920064	0.513221607876522
3010	ONECUT2	0.288948455005804	0.313352337934039	0.841641891513911
6145	NAXE	0.288939318538816	0.0258665902712412	0.479134085084938
2725	ZNF142	0.28871033833588	0.00104382229721294	0.207294587228145
5162	FBXO25	0.287850256930646	0.199127926132614	0.776327663940892
8399	C1D	0.287125963837985	0.109497786166526	0.692849420688421
3139	MND1	0.286570219415896	0.041431542297894	0.551532610261021
6482	ENTR1	0.286349914798217	0.0138389373847937	0.427003483241587
9453	FMNL1-DT	0.286022937601317	0.192095201380276	0.774961444469284
1765	TRIP4	0.285322312870423	0.00809481713636009	0.367774540815778
3193	NAA60	0.284777196621647	0.0839259002354611	0.659087007329729
6523	GPR176	0.284189272119494	0.383583842926516	0.871580750740554
9426	RSL1D1-DT	0.283923099372812	0.0900742126836904	0.674759171381825
1624	PGRMC1	0.283628093640861	0.170198545383687	0.761252469711405
8137	EIF4EBP1	0.283342014677619	0.0986973508727888	0.68148935315028
3671	SAT1	0.283299622579125	0.238734849409736	0.798875109905826
4398	PAQR5	0.283199737150138	0.0968919770075603	0.68148935315028
1822	INTS10	0.282878124383237	0.0291550099698374	0.498975989979247
8649	NOS1AP	0.282790186922268	0.0897046988999855	0.6730273130268
2173	BLMH	0.282657172336354	0.000262183151713501	0.127565212466204
5434	WWC2	0.282624334882359	0.0334325651069532	0.515903534930179
2182	SYNGR2	0.282380618522928	0.0696826993416624	0.637318121038693
1066	MTIF2	0.28164523376115	0.00490740030345795	0.330913313421759
6486	DDX21	0.281521963892654	0.00355758634572649	0.293518870962946
7097	TCEA2	0.281272317047936	0.0203058900219221	0.461674335989075
3606	CCDC32	0.280708025370277	0.0094204144315886	0.381958553474119
1311	FKBP5	0.280559129722225	0.0233329400188971	0.47861025252542
2495	TBP	0.280529738642099	0.00560226546742929	0.340634121071545
4567	SLC15A4	0.280471934100889	0.00334834933951926	0.293518870962946
8493	ZNF84	0.280426937281942	0.0428945763542933	0.554276966098032
4038	DOCK2	0.279737909506267	0.147889860478925	0.735070581434294
2	TSPAN6	0.279736742670347	0.0978517193125422	0.68148935315028
6857	HSPBAP1	0.279728877971645	0.0111037760055014	0.410839712203552
6951	NIPA1	0.2795772333715	0.00135133556746606	0.239088116491131
8739	C6orf136	0.279483276142897	0.033233677602316	0.514896539182515
1646	FMR1	0.279092685409775	0.152663694212254	0.740912770842797
4444	TACC2	0.278369140754563	0.0944665110837748	0.677228774388581
4811	ZNF697	0.278213436017784	0.275389289410638	0.822526117154459
5031	METTL14	0.278196642947636	0.068968831434681	0.637318121038693
4945	GALNT13	0.278013473459617	0.0362694804042619	0.524425429143941
9497	CCNY-AS1	0.277771769588273	0.00312143178469904	0.293518870962946
8576	PAPSS2	0.277667567224677	0.180887849523808	0.767266652939213
3230	BICC1	0.277414789491754	0.43697650906168	0.892001315353138
9658	ENSG00000289985	0.277316955181404	0.107578113672301	0.692656318882705
9563	PCGF2	0.276982343731936	0.0230403185189341	0.47861025252542
6928	REPS2	0.276346468184327	0.216803561655196	0.788976554707379
3740	PPAN	0.275901865540531	0.0263676039001442	0.481305844393435
5247	PROSER2	0.275900319569479	0.201907147039906	0.77935678216792
3129	LYPLA1	0.275884464147543	0.0104799930955207	0.393748312017421
6013	TBC1D24	0.275768132697442	0.0632742930416182	0.619977682848204
9020	TARID	0.275337592895049	0.495544442818047	0.918328503725465
7789	RWDD4	0.275263686356816	0.0721812544918723	0.644644274964383
9280	ENSG00000250075	0.274995366947882	0.0221982207080152	0.476230745005054
9524	RAB33B-AS1	0.27489154557684	0.136545092673084	0.727996897141858
8224	RRP7A	0.274238936801223	0.0014652421882592	0.240488193698912
731	ARHGAP10	0.274218302166672	0.0615343247346472	0.614556173784255
2238	GAB1	0.273481104511396	0.0816662127849783	0.659087007329729
370	ATP6V1H	0.273087036384665	0.0249711118581939	0.479134085084938
574	WDR18	0.272753147945056	0.0844353787512462	0.659087007329729
431	MSMO1	0.272587295227631	0.122368366517805	0.710162548061021
2629	UMPS	0.272241726245366	0.00269535474051513	0.280127570764126
3041	YIPF4	0.271956632777175	0.129513826811227	0.717301678258423
5184	LACTB2	0.271842031115839	0.0072986904225614	0.358689101312164
5675	GRIP1	0.271787379675927	0.025824797911569	0.479134085084938
4624	ZSCAN29	0.271443500947179	0.0720140915010229	0.644644274964383
8352	FLNA	0.271296487064799	0.175780034664922	0.764390661646632
1377	CARD10	0.271019735021413	0.203082935962293	0.780798123211803
7614	EDC3	0.270582988005757	0.00563646534976309	0.340634121071545
5898	ZNF235	0.27043181654921	0.130911674454722	0.719718363908983
376	DTNBP1	0.270243794075337	0.0163338584769922	0.440290240552939
6564	IDH3A	0.269904146152132	0.0261604965270989	0.481224558989035
5931	PCNT	0.269550954639987	0.0419114482580376	0.554276966098032
6940	IFFO2	0.269116090869895	0.12577998380182	0.713907512956283
3778	RLIM	0.268961267497096	0.146447745158967	0.734255212460133
5689	WHAMM	0.268786009630452	0.0134720772074761	0.427003483241587
5854	MRPL10	0.268304361331343	0.0461604772677213	0.574408701140916
1886	FBL	0.267859869614367	0.00255476072680909	0.280127570764126
1006	PALB2	0.267580806131216	0.0224632526931785	0.476230745005054
1132	ASAP3	0.267017686253739	0.258656110683983	0.814837256056334
4844	TUFT1	0.266964316122907	0.273483610368971	0.820762496996732
5953	CRTC2	0.266627234378519	0.0102832224629277	0.39001834310235
8282	ARMCX4	0.266432976653482	0.193408444440802	0.774961444469284
2340	CAMKK2	0.266414837037116	0.06992512665946	0.638912119740099
9207	NFS1	0.266413586390671	0.0336196419822138	0.515907606334406
424	THOC3	0.266384329595952	0.00886482598598028	0.380825170795672
4687	MED9	0.266358094815103	0.0942196435962532	0.677228774388581
6830	ZBTB49	0.266160386625906	0.0568679743576895	0.600197677304421
3545	AAMP	0.265465696443344	0.00542772546962975	0.336415264617625
738	ATP6AP1	0.265294980981382	0.276085776681108	0.823071204710278
