gene	log2FC	p_val	p_val_adj
46	UPF1	-0.178868321684902	0.00075033536624293	0.00336941960909228
47	SKAP2	0.0638785448354001	0.226343299434602	0.351145492656964
48	SLC25A5	0.250368539564282	6.21956646758711e-10	1.4475474932806e-08
49	MCUB	0.122341426752464	0.324910125277716	0.460887604989165
50	POLR2J	0.586799724779478	4.53333366951924e-07	5.51767118185942e-06
51	DHX33	-0.345530507415226	2.22812406669541e-14	1.28134817359325e-12
52	THSD7A	-0.28038284432764	0.334636402642705	0.469796313655847
53	LIG3	-0.164076110775564	0.00289285043452779	0.0104773046893977
54	RPAP3	0.0189820324839325	0.60263831328571	0.717659233822985
55	REXO5	0.0271924683545685	0.812560410243229	0.880705933280181
56	CIAPIN1	0.154671826468463	0.00677659705874518	0.0209425173248511
57	SPPL2B	-0.163618687653094	0.0182823319284961	0.047779468102921
58	MSL3	-0.169784287580134	0.0464941256220924	0.101760904427411
59	CREBBP	-0.066382858563441	0.020180083468598	0.0519018758211529
60	GCFC2	-0.130484142197988	0.0990813699334386	0.184446546161621
61	CROT	0.409523396827043	0.000123688018604911	0.000728376529269804
62	KMT2E	0.134471634200584	0.000105952620697773	0.000640132870685991
63	RHBDD2	-0.114730397079474	0.177546602148954	0.291679869824211
64	IBTK	0.0560718599836974	0.117527304121358	0.210272307571201
65	ZNF195	-0.236515237089209	0.00144777025277584	0.00587595775855884
66	MYCBP2	0.0221763027720033	0.755232084452372	0.838298358446981
67	FBXL3	0.174689828737252	0.0755977468080508	0.149367734967589
68	PDK2	-0.0397110991966102	0.741327926666949	0.827708294004638
69	ITGA3	-0.0252343979655969	0.65901490349957	0.763140100802987
70	ZFX	0.0427148875340979	0.306110687619195	0.441379286778061
71	LAMP2	0.234351829489325	2.5412811632428e-07	3.33186790871966e-06
72	GDE1	0.0940570916681103	0.162621543900826	0.272347235848702
73	OSBPL7	-0.13179169482789	0.222895961988777	0.347135149857575
74	MAP3K14	-0.0609522652887366	0.148097565945207	0.252894335311618
75	AP2B1	0.111985306407532	9.99138340240337e-05	0.000608382891880797
76	ZNF263	-0.246288381665286	0.00325274398690294	0.0115272495577594
77	TNFRSF12A	0.145633232441242	0.0231575307533584	0.0580085738092309
78	MAP3K9	0.112194426780938	0.032954726066212	0.0773283500893044
79	RALA	0.102634500362993	0.0170986354765667	0.0452287829142867
80	BAIAP2L1	0.00695024108744292	0.862414426578303	0.913160978478488
81	AGK	-0.134036279758275	0.00114417779077865	0.00483517434213575
82	ALDH3B1	0.389523716513668	0.000282872966809222	0.00147601837553981
83	TTC22	-0.232497590386818	0.0108697237652891	0.0308966000540598
84	PHTF2	0.0299389569865131	0.57890830974037	0.696959948888799
85	FARP2	-0.115861996599362	0.000859382191635673	0.00377653584490773
86	GGCT	0.272889583349224	1.01383435853062e-07	1.45182683041757e-06
87	DBF4	0.120640214760384	0.0110555922307033	0.0312992457080053
88	IFRD1	-0.015330668718984	0.768689143932559	0.848642184398475
89	COX10	-0.159754623752445	2.78101115467124e-07	3.5813756208675e-06
90	GTF2IRD1	-0.0651781432146897	0.253861019725515	0.384184826426709
91	PAF1	-0.014996069278429	0.872540180429666	0.918957288865313
92	VPS41	0.106060621911753	0.020231382908316	0.0520215048096728
93	ELAC2	-0.199309124161494	1.12786041219808e-06	1.23700452272259e-05
94	MYH13	0.189729343449419	0.228259435063131	0.353311278795382
95	ADIPOR2	-0.049050286786396	0.296783685059748	0.431684109731249
96	CDKL3	0.100325305065443	0.358840278382874	0.494389020882679
97	MARK4	-0.0719830322730842	0.113945835860317	0.205351896860519
98	CCDC124	0.0934750623814282	0.2123315162049	0.335294384662366
99	PAFAH1B1	0.0542092545361594	0.0222322689859461	0.0561046045062104
100	BLTP2	-0.137110504545978	6.15550874487137e-05	0.000401585981680714
101	ST7L	0.173296413632362	0.0157659953310476	0.0421966518722374
102	PAX6	0.266405484805715	0.000801471792175622	0.0035643195209316
103	RHBDF1	-0.382871116504512	0.000879618734433487	0.00384886313387986
104	LUC7L	-0.175149241304059	2.2951917507482e-06	2.28866414118186e-05
105	TSR3	0.250257095100355	0.0581636332841357	0.121596562832328
106	PIGQ	-0.403902921412608	8.0447659224567e-05	0.00050338837542419
107	CRAMP1	-0.234111620309108	1.69480377413808e-08	2.92858858841125e-07
108	TEAD3	0.0203718990267014	0.700670989166416	0.796027279319513
109	DNAJC11	-0.221666770837401	4.03433198793802e-05	0.000281625911219642
110	MYLIP	0.504959506940625	2.64417079484076e-08	4.34131304669551e-07
111	E2F2	-0.218756522366828	0.00842534315675114	0.0251234718163863
112	PSMB1	0.32493252712606	3.87568520775392e-12	1.4677638509783e-10
113	JARID2	-0.0683723596636443	0.103032458686712	0.190355225814359
114	CDK11A	-0.079102595162252	0.136209436499608	0.236873658450279
115	NADK	-0.288874419642988	1.00798108907447e-05	8.46003587424742e-05
116	CYTH3	0.179681021930439	0.00414919287763893	0.0140929929334555
117	SYPL1	0.30378560672256	2.6769829213166e-10	6.94418314362532e-09
118	CYB561	0.187872182683758	0.000109581441677541	0.000658397285568376
119	SPAG9	-0.0392005743037733	0.233881036484476	0.36016619234199
120	AASS	-0.420621125783866	0.00373379208702874	0.0129422950174364
121	SS18L2	0.333256564609239	0.000429007457930297	0.00208164377689482
122	MGST1	-0.0296306431114943	0.520464189327751	0.646875388656755
123	CRY1	-0.0781283157640228	0.136144131281105	0.236797977739531
124	NFIX	-0.15826796458019	0.0384029521518353	0.087398417936037
125	ST3GAL1	-0.347221640897067	1.46817338760814e-06	1.54777658098087e-05
126	PKD1	-0.525002329628052	1.36412725911535e-11	4.75211981781234e-10
127	MED24	-0.217433314856314	0.00154559830597619	0.00621268786525709
128	RHOBTB2	0.0766583936150882	0.494459135607262	0.623465933284841
129	HEATR5B	0.0206472332775079	0.654723044870054	0.759545818624465
130	SEC62	0.142652466359247	0.00153590039503136	0.00617827586735596
131	RPS20	0.416479899459723	2.69912174778702e-17	2.74175273613992e-15
132	CSDE1	0.129972015440547	3.29447038287097e-07	4.15401375770586e-06
133	UBE3C	-0.0920885618874908	0.00505654287751525	0.0165391406968743
134	REV3L	0.015371118483446	0.621153481993943	0.732167573559502
135	TENM1	0.323201920042684	0.00357473624213155	0.0124771381553397
136	PAX7	0.0424702039425732	0.872784249029903	0.919036233550282
137	FAM76A	0.0124469624485755	0.879174659673918	0.923974992844306
138	POMT2	-0.160690297110739	0.0107597124628436	0.0306465709535239
139	VTA1	0.127148146001099	0.000636479907993525	0.00292759209478698
140	BAZ1B	-0.0162423574088178	0.559966329095928	0.680486810257563
141	RANBP9	0.0216170414909703	0.549519858659807	0.671999476122125
142	SPRTN	0.176210491545658	0.00193966375129036	0.00750790787491984
143	METTL13	-0.157148518903046	0.0244931481642833	0.0607660414055229
144	ZNF207	-0.00894226882677112	0.706060077547074	0.800726938946071
145	UQCRC1	0.199240038284831	0.00213477312494143	0.00812994011737507
146	STARD3NL	0.12685442319459	0.0838267190445427	0.161659440967909
147	CD9	0.315233802009428	1.93174341570998e-08	3.28064362271121e-07
148	NCAPD2	0.138834671033935	2.68354740240734e-05	0.000198553279215558
149	NISCH	-0.1477178408332	0.0567374592513912	0.119211182022689
150	IDS	-0.106125966886863	0.139730840702752	0.241644313062563
151	PRSS3	-0.0586527325673544	0.396821076478185	0.532672382393651
152	ZNF200	0.0142185990917374	0.845320316762756	0.902246239553738
153	LRRC23	0.283895795238035	0.00509204152864912	0.0166102639180334
154	HFE	0.264887383767033	0.000113435205862569	0.000677060545041333
155	SCMH1	0.0911001046537612	0.0512399845123254	0.109696157507281
156	HIVEP2	-0.0833792195589195	0.330066692141449	0.46542486726588
157	ELOA	-0.0854485823293858	0.0293819075986668	0.0705750173900352
158	LYPLA2	-0.212655502309338	0.00406873659029737	0.0138586957066569
159	CLCN6	-0.165787158184046	0.000461614666389552	0.00221220891048855
160	TSPAN9	-0.0758925291691392	0.288665239630946	0.423300389847377
161	BTBD7	0.0209864274790688	0.512420322911232	0.639583887198229
162	MKS1	-0.0220316438926552	0.840758288479964	0.899517849934907
163	ABHD5	0.107153906997327	0.0817345005766427	0.15832690906568
164	AKAP8L	-0.254211992760767	2.96316432292323e-07	3.7801212471658e-06
165	MBTD1	0.0715013603989061	0.069534315273046	0.139931211387287
166	UTP18	0.0483193786553408	0.296207540364006	0.431145356624099
167	RNF216	-0.139212175005795	0.000189255299510994	0.0010484280583002
168	TTC19	-0.120225970502705	0.0019275499323022	0.00746899829382981
169	PTBP1	-0.090698116306463	0.0189947449590372	0.0493672603921031
170	SYT7	-0.638546539364835	1.94013159290333e-08	3.28462465471438e-07
171	LARS2	-0.0741172808530634	0.0618514718507932	0.127608813617573
172	PIK3C2A	-0.0217724038577849	0.530612760710414	0.654697479414404
173	PLAUR	0.0383216182506567	0.771940733766753	0.850539570642184
174	ANLN	0.130393397690567	2.18876681422736e-05	0.000167179947321414
175	WIZ	-0.574261375716897	1.50597289335192e-13	7.14778138770396e-12
176	RABGAP1	0.0248291918775693	0.472899143085314	0.603562797815204
177	QPCTL	-0.439351484323938	0.000133355875390592	0.000775518999261824
178	PPP5C	-0.15087747724188	7.21455205855751e-05	0.000458835379312239
179	CEP68	-0.0314677970095329	0.724443355464495	0.815111266101822
180	MAP4K3	-0.0950551599106948	0.0040430446255023	0.0137862131338139
181	LDAF1	0.186039975758222	0.139635471602016	0.241517813628629
182	GABRA3	0.0526176735583639	0.496802026068371	0.625621738076367
183	BRCA1	-0.0324515554092246	0.364541525243234	0.499584142966677
184	ERCC1	0.0283160019526357	0.616674438212558	0.72920191959491
185	MBTPS2	0.180247844966589	0.0321413490441146	0.0759424705246427
186	PRICKLE3	0.338095301694529	0.00265765045794574	0.00975878473899061
187	EXTL3	0.257309244702608	0.00309021295612369	0.0110536726349267
188	ELOVL5	-0.0500516814746024	0.253275249052484	0.383484526156092
189	ALOX5	-0.0311215529008518	0.845519856281303	0.902246239553738
190	UBR7	-0.0400097866728317	0.483606541149884	0.613053358497561
191	MAP4K5	-0.0181569020408974	0.513328741879012	0.640129657581802
192	PSMC4	-0.00358338664788922	0.960565321384539	0.974552830965047
193	MAN2B2	0.0986620795858054	0.311318669716099	0.447050154729063
194	CLDN11	-0.069964031110847	0.598574435463795	0.714542069089071
195	SLC25A39	-0.226360646272988	0.000349614555787142	0.00175436777786262
196	NUB1	-0.0579217180948501	0.364208489869522	0.499190677981316
197	PGM3	0.264343564606515	3.80967083713732e-06	3.57267578333438e-05
198	CLK1	0.0217796958909767	0.670036592164407	0.772528664499305
199	POLR3B	-0.113371750754907	0.00248967829535086	0.00924506778003705
200	ANGEL1	-0.0631525104507704	0.434465782106853	0.568910121138455
201	RNF14	-0.053685738206087	0.429294645656681	0.56373124364413
202	DNASE1L1	0.319444655147964	0.00899454815637234	0.0265008793471431
203	DDX11	-0.198004747992561	2.20383845712063e-07	2.93477972967313e-06
204	HEBP1	0.141781061007592	0.0422158810156472	0.0943930077677576
205	GPRC5A	-0.194376770789993	0.00265069741675638	0.00973654282619976
206	TACC3	-0.0309728305555701	0.584839232761781	0.702466307977433
207	UFL1	0.122326139851152	0.00745832896175089	0.022719892792957
208	POLA2	-0.11531411955453	0.0149388074216078	0.04030029731086
209	ZC3H3	-0.270132868259538	2.01247685045142e-07	2.70044578858721e-06
210	CAPN1	0.140767674533617	0.000237410921531956	0.00127428113883004
211	MDH1	0.0447277195392808	0.393637106535035	0.529315648299242
212	SLC30A9	0.229046368602172	1.06139032188508e-11	3.72137142211901e-10
213	COX15	-0.0738396003609076	0.157795583209951	0.266110193003717
214	CCDC88C	-0.255508450011182	9.59793799821558e-05	0.000587718242831578
215	YAF2	-0.0417871962048544	0.45354956671564	0.586372099516152
216	ZMYND11	-0.0656290761741315	0.348655018145049	0.483914109592457
217	BID	-0.00222016994784666	0.970626629775651	0.982284994323236
218	MATR3	0.116728666069539	7.24902865516052e-06	6.37973218242426e-05
219	XYLT2	0.104329394721204	0.163611953472153	0.273710685283798
220	NUDCD3	0.0111974919948454	0.789870598797034	0.86430117168277
221	ISL1	0.208988463554503	0.0663988045180091	0.13494551352024
222	IL20RA	0.280980912486812	0.020940826598566	0.0535291261288368
223	GLT8D1	0.143184277916113	0.189523438981189	0.30609633212123
224	ATP2C1	0.00669477420911206	0.877845698099922	0.922961170185146
225	RALBP1	0.110712511789354	0.00429559919580474	0.0144552683637977
226	RUFY3	-0.0876953957740694	0.0231456417799892	0.057992157793154
227	CNTN1	-0.107666019151521	0.567931563816718	0.687433862950711
228	WWTR1	-0.0131083151040107	0.818889662428022	0.884666527786039
229	AGPS	-0.0589906565001188	0.0511784428538233	0.109615454789358
230	STEEP1	-0.0433280255890705	0.61572524387751	0.728693126710002
231	TTC27	-0.168705436171518	3.19289088664973e-06	3.04951942416484e-05
232	PHLDB1	-0.0275176426461387	0.766301961912897	0.846522616529248
233	PRDM11	-0.207136723749254	0.0827082385558787	0.159814372420239
234	SNAI2	0.304603375649574	0.00170069412918931	0.00670226413711335
235	ZRANB1	-0.143184691651466	0.00427677997327034	0.0144182138739068
236	NCDN	-0.462318059848994	1.52124786938245e-05	0.000121487458429962
237	ZFP64	-0.0886268347104235	0.0731579642435521	0.145552610903014
238	MNAT1	0.109199144198581	0.00170628436002471	0.00671698830463909
239	SAMD4A	0.018646014306293	0.851768679339306	0.906095889153904
240	RUNX3	-0.321491080227655	0.000474593450963264	0.00226940440761976
241	MRE11	-0.0383869289374853	0.362197929436077	0.497274749903403
242	SPAST	-0.0762990993096949	0.153210308861696	0.260099503981158
243	OSBPL5	0.0501680150620807	0.514865443092132	0.641619488245431
244	AQR	-0.0172309270470114	0.68207260433195	0.781514562142522
245	RTF2	0.138378498669797	0.00385870460693864	0.0132764356988972
246	NLRP2	0.0457141790327026	0.275158658697929	0.40795245688007
247	SLC45A4	-0.126310036196621	0.0440489126680023	0.0974888274869715
248	RNF10	-0.152913336075728	0.000553763031907242	0.00259433206629302
249	ZNF839	-0.259252425017522	0.00450460725062229	0.0150324151694853
250	ZDHHC6	-0.0164676521932281	0.773613611690366	0.851915536521032
251	GRAMD1B	-0.279334590540646	0.0652417506776392	0.133141680081724
252	RNH1	0.147105993460878	0.0654137771786927	0.133417591322051
253	NDUFS1	0.128622945005163	0.00197960865727016	0.00763801223385628
254	RB1CC1	0.0890763593315177	0.0749011759406108	0.148314009628211
255	ERP44	0.149441761699582	7.79667858145438e-05	0.000489555745244527
256	ALAS1	0.0819469670846437	0.312748643255917	0.448701592019147
257	AKAP11	0.0409662702141948	0.450016412873485	0.583400332958243
258	GLRX2	0.175598562566773	0.0733475885380644	0.145876475721907
259	SNAPC1	0.103443103363257	0.195035292438077	0.313353820178781
260	DERA	0.27382312134399	3.02252626419277e-06	2.89954439236639e-05
261	STRAP	0.121004568989517	0.012825436066177	0.0353985943634531
262	ABCC2	-0.270384823289669	0.169684132861032	0.281400189207592
263	DEF6	0.116197087000315	0.356095140297335	0.491853867059567
264	GCLM	-0.0727170868110908	0.200206202756047	0.319964298557055
265	UBR2	-0.036386646219599	0.297048444332612	0.431851234292523
266	EHD2	0.0242581271323307	0.697154497982678	0.793359044976832
267	DEPDC1	0.31113552734954	2.47831670419161e-09	5.10167126095807e-08
268	HSF2	-0.0528452144183844	0.401114616390875	0.536900291827417
269	PHF20	0.0813875855802725	0.0585245459400727	0.122163105400931
270	NCAPH2	-0.113776515305152	0.109172145110003	0.198792435114864
271	TOMM34	-0.113670469523064	0.0259330786519942	0.0635263988885566
272	SEC63	0.0322302104192551	0.285160631772973	0.419122502601817
273	KPNA6	-0.0483981198887512	0.115689540208754	0.207667978947803
274	FAS	0.329143513668452	0.00723433614946152	0.0221430581831871
275	RNASET2	-0.211418419472863	0.00866567636045511	0.0256943198941419
276	CD44	-0.125303977881931	0.115926697079746	0.207921991841544
277	AGPAT4	-0.0335166029993586	0.847158089941203	0.9032530193811
278	BTN3A1	0.374938447789521	2.49500965522975e-05	0.0001872808007092
279	MIPEP	0.054061063980645	0.402161781297009	0.537914890587889
280	PRKCH	0.211051752243173	9.43832790618335e-07	1.05540314827476e-05
281	IFNGR1	0.0909666740604788	0.233601990536524	0.359926290198252
282	VRK2	0.0762298332432079	0.0449108353639278	0.0990133609676533
283	VEZT	-0.010902466213884	0.709229352567347	0.802980607609843
284	BRD9	-0.348494483638949	1.19144815723804e-15	8.82795454802267e-14
285	SNX1	0.0554660346612497	0.181924714497162	0.297120919890256
286	TBPL1	0.00297236087252107	0.971619551157278	0.982708589658575
287	BMAL2	-0.0382272028415653	0.656832520533489	0.761261747246586
288	BCLAF1	0.0573936195825609	0.0259267663253701	0.0635252531989287
289	SLC39A9	-0.0708361886909304	0.0512832943703665	0.109742018053608
290	ANK1	0.0486631992566194	0.662031963639888	0.76548578326758
291	TFB1M	0.0725836623455261	0.0977683743248512	0.182647724396151
292	RABEP1	-0.0634518137671622	0.0385801318121922	0.0877254085076813
293	HMGB3	0.411682801479288	3.69314048343288e-10	9.2277572217085e-09
294	NUP160	-0.06331961762156	0.144655086138092	0.248264034617862
295	BAK1	0.232051750448337	0.0376242238080651	0.0859473914606682
296	IKZF2	0.397086998922909	7.72779843172496e-09	1.43362245760307e-07
297	GRN	0.0489918261655745	0.4939458636311	0.623029677833559
298	FAM13B	0.00174061533207796	0.966794769935642	0.978954011033212
299	ARHGAP31	0.0267905427846368	0.838200573708034	0.898107456194068
300	CENPQ	-0.0135445369727678	0.814743979706141	0.882181654661062
301	SARS1	0.0276638469561224	0.622854574132029	0.733774806659551
302	RANBP3	-0.247919117310981	9.49317333385715e-08	1.37026960113803e-06
303	ARID4A	0.00951266303845015	0.872772317324923	0.919036233550282
304	EIPR1	-0.111502292198031	0.00490739141027597	0.0161506625493132
305	PNPLA6	-0.247064544982748	0.00209519503934626	0.00801572505549259
306	IFT88	0.2259999815143	0.000664096424348534	0.00303025358364577
307	ALG1	0.0228786459513963	0.806521795928054	0.876783896773557
308	ZCCHC8	0.0299565998059181	0.465946510739473	0.59777769419586
309	ABCF2	-0.256066375461504	8.17421633171924e-05	0.000510900272049778
310	FUT8	0.127707308483518	0.0477587578676344	0.103921909762426
311	UBA6	0.0840519756178715	0.00651770867152195	0.0202808404096112
312	GAB2	-0.482104459724692	0.000118991265554944	0.000705573412611397
313	ATP6V0A1	-0.0221303700151114	0.659347406218511	0.763362479568492
314	PIAS1	-0.127829222084004	0.0065861108989248	0.0204523334429848
315	SLC4A7	-0.210132722255427	0.000251358638023289	0.00133529669436712
316	APBA2	-0.320815028110548	2.89395988109278e-05	0.000211957209889471
317	MAP2K3	-0.179478240295974	0.00247982602222034	0.00921504918845458
318	TMSB10	0.407263838208594	1.19621383372853e-06	1.3014662821617e-05
319	ASTE1	-0.151587917724805	0.110975735879821	0.20136815914487
320	RNF19A	0.18052713436272	3.54758998383874e-05	0.000252018010028387
321	PEX3	0.129381800361804	0.0316957084848392	0.075127964292773
322	GABARAPL2	0.147941317923652	0.0414019632123836	0.0929363771489875
323	SH3YL1	0.156223257400481	0.00807774057068159	0.0242466065348628
324	FAM136A	-0.0524239402778724	0.392744530354815	0.528636569712258
325	VCL	0.0460103722608698	0.372610540644361	0.508207299066829
326	DEPDC1B	0.0330703928320162	0.918128798144106	0.947604751315513
327	DAPK2	0.453134163377183	2.79528210701985e-05	0.000205700211382523
328	NSMAF	-0.0050620758608908	0.902045282514361	0.938303203717924
329	ADSS2	-0.0135548953494696	0.714137096913261	0.806653059916385
330	TIMP2	-0.0030603359454041	0.967046234352845	0.979117421628419
331	RFC1	0.00677444134416677	0.832612507501503	0.89405901442737
332	TBC1D23	0.115848162740346	0.0352817526249223	0.0817997801365787
333	CUL3	0.0389933484271454	0.21084350925472	0.33357468734928
334	ZZZ3	-0.0337222958873391	0.197659490733655	0.31682067612212
335	TUBG2	0.0088255461155517	0.92561240381622	0.953329026540178
336	RPL26L1	0.222587618303485	0.0363184477287062	0.083632459399006
337	NSUN2	-0.185992421827218	2.27410659954088e-06	2.27180741088326e-05
338	FBXO42	0.120817323111397	0.0149277537051385	0.0402804754272966
339	MFAP3	-0.0812980089005042	0.0947271674559776	0.178222188519824
340	MRI1	-0.215229988830617	0.0591401180187565	0.123069872246959
341	METTL1	-0.0279015732417061	0.737933654991668	0.825334523163659
342	PI4K2B	0.059086746780848	0.359465300484378	0.49495317689797
343	BOD1L1	0.084835307104611	0.0224485503259213	0.0565322737470895
344	MAT2B	0.28123731899694	1.6139095089349e-07	2.21484626926937e-06
345	TLL1	-0.102525329441451	0.680207220383454	0.780282034654117
346	EDC4	-0.205002300108208	0.00641624318056943	0.0200166897616559
347	TRIO	-0.217421502614614	5.7543252732833e-06	5.19466456771729e-05
348	CLEC16A	-0.111029228105171	0.00103725740494776	0.00444556416970709
349	MSR1	0.00389583590915956	0.972411726589777	0.983253300348822
350	CDH1	0.0449140750616836	0.213388238104526	0.336523035397286
351	MTREX	-0.0846939632684827	0.0050822041980408	0.0166080810067665
352	DNAH5	-0.0524397130572148	0.573368903669656	0.692008670304353
353	ZFYVE16	0.0403795888689427	0.374485188957237	0.510187956728028
354	RIPOR1	-0.228341546185982	0.000502275942957072	0.00238290581580114
355	RAI14	-0.155241526903313	0.00312476800811218	0.011157392733302
356	PNKP	-0.112318817132826	0.0536374163935047	0.113953299214426
357	PHLPP2	-0.179191454303278	0.0020784619384127	0.00795730990088328
358	SPDL1	-0.0118350677651375	0.80003156014145	0.872433332715704
359	STAU2	0.194272081963598	1.71256028641867e-05	0.000134882737341192
360	CTNS	-0.284963805252097	0.00106827604142354	0.00456410860622344
361	PHF23	0.0942600466516458	0.238534217354657	0.365828758067979
362	CDH10	-0.184668792339252	0.0510976278522522	0.109477649739036
363	INPP4A	-0.0806279640667623	0.104593333504366	0.192355986908077
364	RAB27B	0.320492479336813	0.000302053368929119	0.00155519567356257
365	PSMA4	0.34913873037575	3.90414301463874e-13	1.73200532351463e-11
366	LSG1	-0.109189298976776	0.0187713526461443	0.0489036030467263
367	TNC	-1.33158717772319	0.000133094355980922	0.000774827292531679
368	THAP3	0.10550477534639	0.274105597964449	0.407001877633278
369	TDP1	-0.0742414006403064	0.2160348242064	0.339592076478874
370	AIFM2	0.0389479094111309	0.524829424762311	0.649478653961238
371	SPATA7	0.171273286937982	0.0987725411580396	0.18398607538076
372	MED17	0.0561901592625261	0.207361892537858	0.329360866578106
373	RETSAT	-0.0327663909822127	0.575681562654735	0.694305692908824
374	AP2S1	0.32182942842727	6.93234724355704e-07	7.99869237688126e-06
375	BARX2	0.28944036064212	0.0448974785956413	0.0990039957102911
376	DCUN1D1	-0.00637098195861598	0.884364160138887	0.927187620000923
377	JADE2	-0.0296206361934018	0.639505144714857	0.746913971406166
378	TRIT1	-0.0210218577470223	0.595138120140294	0.711142945009329
379	CUL7	-0.144732174262207	0.0348026291582048	0.080826875282164
380	CTNNA1	0.0645888445463959	0.0298152979348271	0.0713636805227122
381	PHKA2	-0.146150584293684	0.0313838531715672	0.0745109436701101
382	HSPA5	0.110685291411255	0.0160234915268217	0.0427699728401337
383	DSG2	0.230941047700678	1.19264898833748e-06	1.2988879613467e-05
384	OFD1	0.0544671083568518	0.358527109917861	0.494020177192854
385	WDR37	-0.0950222178489767	0.1523031900149	0.258977373634535
386	YTHDC2	-0.0600925679229393	0.112216170982615	0.203006464131986
387	CTPS2	0.0340100283260081	0.58293614751431	0.700722515741322
388	ATP6V1H	-0.0354096513728216	0.426606164930187	0.561351322367537
389	POLR2B	0.0257802943716028	0.333351595705662	0.468537242173133
390	ATOSA	-0.168910369754681	0.113831778046727	0.205248439878879
391	ARAP2	0.0117748979896506	0.711928022621368	0.805113482246556
392	TPR	0.0883094754401376	4.07621169043684e-05	0.000283638571468361
393	KATNIP	-0.0506001598791039	0.258329034248845	0.388899608467571
394	DTNBP1	-0.110028535992341	0.0589349890761808	0.122784051422083
395	C12orf4	-0.0449696122942195	0.468703421340865	0.600074705211156
396	SCML1	0.215843963823879	0.00826775147167974	0.0247156168951031
397	WWC3	0.0399179356027193	0.62237203757098	0.733285818575499
398	MAP4	-0.0112050465060846	0.714179997752817	0.806653059916385
399	GOPC	-0.0400358180694207	0.42735165947466	0.561976833159046
400	USP28	0.0428012723704123	0.35741341156411	0.493222997006503
401	HDAC9	-0.0456192798618054	0.8024234338783	0.873726738411465
402	TSPAN17	-0.218252556911012	0.0104830170682158	0.0300236923621706
403	NOP16	-0.117183370076108	0.0852627494315528	0.163784717913556
404	CC2D2A	0.0582528679410016	0.47756311766754	0.607233683426356
405	RRM2B	-0.0405915314702026	0.633018952135683	0.741407347445204
406	ZNF800	-0.106549270046087	0.03444497498069	0.0801332262553767
407	SNX29	-0.0163538686276388	0.731381662567138	0.820285552620186
