gene	log2FC	p_val	p_val_adj
47	UPF1	-0.102405663347283	0.0168329296777843	0.035671587850809
48	SKAP2	0.00911318660063497	0.819992973565473	0.871527195623537
49	SLC25A5	0.259713649210869	1.75615161220356e-13	4.77534594971037e-12
50	MCUB	0.274899388941709	0.00477319821508274	0.0121541294126294
51	DHX33	-0.140010773867042	0.000673188429644836	0.00219850064586602
52	THSD7A	-0.694229581396188	0.000650899453458457	0.00213651335850897
53	LIG3	-0.0588874124084505	0.241738152790265	0.332695835479729
54	RPAP3	0.0260075110827969	0.395092129455259	0.495026915685848
55	CIAPIN1	0.114795630844484	0.0259430287359361	0.0518409042599937
56	SPPL2B	-0.181595129048871	0.00292540331315299	0.0078780798631248
57	MSL3	-0.157972820201742	0.0379414495492981	0.0714505190801709
58	CREBBP	-0.0366635992919234	0.125391643680938	0.193788790630441
59	GCFC2	0.154817173625245	0.0153320839342035	0.0329780231665538
60	CROT	0.19196175648099	0.00703351009592008	0.0169134884387112
61	KMT2E	-0.155246076898764	7.24920303206923e-09	8.12429663019212e-08
62	RHBDD2	-0.0450672130558493	0.526181737108867	0.622513841257834
63	IBTK	0.0322046656857406	0.288015231197641	0.383908847260735
64	ZNF195	-0.0204152176654172	0.753374878550587	0.818731036851525
65	MYCBP2	0.11572433804886	0.00145242583315266	0.00428552716561008
66	FBXL3	-0.277563599525879	0.000317569552325578	0.00113860034149209
67	ITGA3	-0.0577264870389119	0.136086965218545	0.207402155103721
68	ZFX	0.0141178610680303	0.696565659876152	0.77186198000003
69	LAMP2	0.00703248328842372	0.849298778472883	0.894121678854845
70	GDE1	-0.0589247776462693	0.300468275238524	0.397279422653828
71	OSBPL7	-0.339947542927834	0.000511335682994547	0.00172950298277665
72	MAP3K14	0.0934257689331329	0.0078918697075552	0.0186776659844636
73	AP2B1	0.0703814472829668	0.00354131569543498	0.00932652954290601
74	ZNF263	-0.31259065973644	5.32874143826821e-05	0.000237643009415733
75	TNFRSF12A	0.2203991571047	5.78896727983735e-05	0.000255302598815874
76	MAP3K9	0.0100696641168015	0.815890603503402	0.868932347798737
77	RALA	0.119414746654735	0.00157528900069717	0.00460075218886486
78	BAIAP2L1	-0.0830544823620127	0.0241034282936291	0.0486256783596387
79	AGK	0.00864164811953553	0.832038415749016	0.881338077902059
80	ALDH3B1	-0.461471188627291	1.10571279473618e-06	7.59662919415486e-06
81	TTC22	-0.051733297045867	0.559918810332386	0.653597047804399
82	PHTF2	0.0719660595862927	0.065552092814414	0.112891629175223
83	FARP2	-0.0658485949668131	0.0454436010982931	0.0834492145279301
84	GGCT	0.263129699124713	9.63410056049771e-08	8.40077308790066e-07
85	DBF4	0.105435273827604	0.00734892521596257	0.0175372850477001
86	IFRD1	0.152724045348651	0.00016427378289109	0.000633373506945384
87	COX10	0.0612200190895589	0.0498853516931353	0.0900271330920193
88	GTF2IRD1	-0.0687488243720966	0.0970206607304095	0.15637412062507
89	PAF1	-0.179058181406927	0.0156669610726516	0.0335697419819617
90	VPS41	-0.0934383529872296	0.0196304265139665	0.0407229867835405
91	ELAC2	-0.00634986521155315	0.847359941400075	0.892626187632478
92	MYH13	0.162066315394864	0.102115154850457	0.16316002707125
93	ADIPOR2	-0.162900670957725	2.01670287289908e-05	0.000100475365408226
94	CDKL3	-0.428700456508918	5.88674676391265e-06	3.36954571481007e-05
95	MARK4	-0.142592909154774	0.000114641801778322	0.000464911200068839
96	CCDC124	0.148915271583878	0.0184070834759658	0.0384943115881713
97	PAFAH1B1	-0.00357734837233072	0.85814898675904	0.901876879595317
98	BLTP2	-0.0498041896634227	0.101842486349887	0.162933166506133
99	ST7L	0.101959760463569	0.0640744136451276	0.110641864337417
100	PAX6	-0.520998978969797	1.00563389296563e-14	3.54648976655764e-13
101	RHBDF1	-0.113957795044578	0.242660301576154	0.333698282697152
102	LUC7L	-0.0333062395964269	0.349314114146759	0.448648862973989
103	PIGQ	-0.0201223640656633	0.811221756531869	0.86523063689552
104	CRAMP1	-0.104819531210891	0.0104989718693004	0.0238325738852111
105	TEAD3	-0.120442493314332	0.00712359862074233	0.0170982914165228
106	DNAJC11	-0.0885598653085062	0.0332015637026034	0.063946273576701
107	MYLIP	-0.736217944341475	1.95650862518885e-19	1.23271973317539e-17
108	E2F2	-0.0703700570233567	0.424730645472811	0.524467227494091
109	PSMB1	0.157100955469715	3.66145353000421e-05	0.000170513126935193
110	JARID2	-0.0377255223341943	0.182750696599135	0.265396704995664
111	CDKL5	-0.637038475417269	3.84264946112091e-07	2.93467087078805e-06
112	CDK11A	-0.219425398715861	4.48338375051074e-06	2.63970394837763e-05
113	NADK	-0.0963651747061333	0.0929503809065783	0.151300612146766
114	CYTH3	-0.16187404894641	2.52749086380585e-05	0.00012292414936785
115	SYPL1	0.182181461789806	8.3641016761283e-07	5.9115090710967e-06
116	CYB561	0.148638774209251	9.66382378892764e-05	0.000403622842404969
117	SPAG9	-0.0681860326013716	0.020839666405814	0.0428103922408104
118	AASS	-0.651549022700092	1.16361510334969e-08	1.24723079050425e-07
119	PLEKHG6	-0.415523998125111	0.000104925070048772	0.000432810678169248
120	SS18L2	0.162641153166107	0.0269455979813919	0.0535852317054894
121	MGST1	0.0651039460780726	0.0306015904357961	0.0597291715098378
122	CRY1	-0.064367701647462	0.232212139755797	0.321943920581866
123	NFIX	-0.252457212835981	1.39329725827526e-05	7.25652246459587e-05
124	ST3GAL1	0.186092642372696	0.000169117331247829	0.000648178554815955
125	PKD1	-0.234161292484292	0.000154315937874306	0.000600130442625219
126	MED24	-0.152777081298821	0.00883131147211379	0.020575860527926
127	RHOBTB2	-0.350236574711328	9.47152481131469e-05	0.000396946051415696
128	HEATR5B	-0.0735545228679581	0.0497520445895914	0.0898755029273161
129	SEC62	-0.0947687611057776	0.00433221784437976	0.0111447110213089
130	RPS20	0.155114889030173	0.000210837207813692	0.000789913295264277
131	CSDE1	-0.0128871607708574	0.534928135252679	0.631127246125364
132	UBE3C	-0.0454198059902271	0.128620754321172	0.197920812271134
133	REV3L	0.148470847315163	5.43222686816824e-07	4.01223732871926e-06
134	TENM1	-0.235716601691368	0.000657346274110415	0.0021549362469489
135	FAM76A	0.00777011802631616	0.907201844294244	0.9357273564676
136	POMT2	0.0893869637934666	0.0952503001134489	0.154170011132874
137	VTA1	0.127093768243891	0.000122726023129234	0.0004942042077141
138	BAZ1B	0.0593981765725905	0.0102557506211145	0.0233625818271553
139	RANBP9	0.080483803087852	0.0038206705864117	0.00999215114386031
140	SPRTN	-0.020606170551665	0.697136488477488	0.772328866241866
141	METTL13	-0.0467458185480221	0.434445679600118	0.534292693085935
142	ZNF207	-0.068306927714425	0.000545046395935316	0.00183093771430417
143	UQCRC1	0.278858799222066	4.67429713171173e-07	3.51524834512207e-06
144	STARD3NL	0.142252202338461	0.0127005913657426	0.0280837172228158
145	CD9	-0.0317270694956412	0.486984496544955	0.58506556226276
146	NCAPD2	-0.00629327456635885	0.824566743954041	0.874679002697578
147	NISCH	-0.200335426918308	0.00177963285698604	0.00512549732626939
148	IDS	-0.00337252153492445	0.960283507890814	0.973191302372344
149	PRSS3	0.320737111553095	5.94699252153702e-10	8.38339341405758e-09
150	ZNF200	-0.00784547728165446	0.89818976737002	0.930345220215567
151	LRRC23	-0.418268145281452	2.31589220741875e-06	1.46720503858111e-05
152	HFE	-0.0618643760045669	0.284890270718885	0.380430494615952
153	SCMH1	0.0846945315974761	0.0372360687664154	0.0703658190496289
154	HIVEP2	-0.473346489657011	9.50581640845504e-11	1.5817004983666e-09
155	ELOA	0.0282149156141505	0.420007377880481	0.520129437401161
156	LYPLA2	0.00701655629479536	0.907803961226668	0.936161510115286
157	CLCN6	-0.257136883132064	2.74840917229811e-08	2.68932878573451e-07
158	TSPAN9	0.0147111301837866	0.786793002212435	0.846603362684691
159	BTBD7	0.0550175871211065	0.0813332789179896	0.135223937419081
160	ABHD5	0.0704671482154055	0.196197131123124	0.281109793498801
161	AKAP8L	-0.231082898890529	1.36854744583576e-07	1.15721773795589e-06
162	MBTD1	-0.112648897205288	0.00262216303710906	0.0071678587067844
163	UTP18	0.136504304926492	0.00141521131087528	0.00419007979234219
164	RNF216	0.109612035788538	9.36597084905848e-05	0.000393089263945253
165	TTC19	-0.0847941571842161	0.00968812982394322	0.0222758000602593
166	PTBP1	0.102188796950439	0.000239099864971477	0.000884575332885883
167	SYT7	-0.434573621594927	0.00018040785602889	0.000686602867317801
168	LARS2	0.0649544889940797	0.0422018033346456	0.0783173911380914
169	PIK3C2A	-0.172576843937935	3.05669071984212e-13	7.95586529172007e-12
170	ANLN	-0.0518865427173155	0.0552639426200621	0.0978133080063771
171	WIZ	-0.233761376538873	0.000642699877742332	0.00211228302694387
172	RABGAP1	0.0208441475370951	0.446086077480009	0.546261494707091
173	PPP5C	0.132789867776605	1.17570244348821e-05	6.27506887839035e-05
174	CEP68	-0.462729751770793	1.21328751753064e-07	1.03439768305645e-06
175	MAP4K3	0.0802550135802343	0.00202484222437411	0.00573295463268842
176	LDAF1	-0.648803948844439	1.96106396603072e-10	3.07025363045385e-09
177	GABRA3	0.0285972389416265	0.662980198043484	0.744142340471792
178	BRCA1	0.0323136084804346	0.335970881080388	0.434981470267342
179	ERCC1	0.0840070522406341	0.0609919736315761	0.105956634757074
180	MBTPS2	0.124276455568023	0.0679538542371349	0.11628642482325
181	PRICKLE3	0.0625479057635523	0.439691596943414	0.539716473178462
182	EXTL3	0.149669806298834	0.0162386472356011	0.0345610590907241
183	ELOVL5	0.15790167623087	5.1666443182512e-07	3.83251512853479e-06
184	ALOX5	0.00572030090611602	0.949551681150408	0.965055328152569
185	UBR7	0.163748469854194	0.00199699708748686	0.00566427968844408
186	MAP4K5	0.048712930398163	0.0563505698491788	0.0993466026704597
187	PSMC4	0.0943689496898369	0.128355058062859	0.197659137848513
188	MAN2B2	-0.127963469914389	0.112485164923388	0.176857761587548
189	CLDN11	-0.227326844339295	0.000353001463054301	0.00125021793935357
190	SLC25A39	0.27617690915839	7.80871263391692e-08	6.9319095916034e-07
191	NUB1	-0.0844110348574199	0.120507882762916	0.187390211074373
192	PGM3	-0.00326888327481532	0.943661222396989	0.961148488026426
193	CLK1	-0.316964679494925	8.34241911890495e-12	1.68363704600869e-10
194	POLR3B	0.0495167662304056	0.133145115737454	0.203609365238289
195	ANGEL1	0.0915442699031516	0.217272096939713	0.304871344062745
196	RNF14	-0.0259094601265038	0.701023164375543	0.775043600440928
197	DNASE1L1	-0.151818321185874	0.0900379997081957	0.147279191227606
198	DDX11	-0.0666955923670358	0.0417532228115744	0.0775824584269013
199	HEBP1	0.122935667821328	0.0431854112012175	0.0798369724133198
200	GPRC5A	-0.193354719396852	1.52244236627003e-06	1.01887286079457e-05
201	TACC3	-0.248994691594708	1.07148886944611e-07	9.28833430200219e-07
202	UFL1	-0.0261701765147141	0.504560936027089	0.601618757439177
203	POLA2	0.0128439479796956	0.74449355993713	0.811597423021781
204	ZC3H3	-0.255594288072804	6.91200112804044e-08	6.22291132698003e-07
205	CAPN1	-0.0176259229475939	0.515087589156064	0.611747012637705
206	MDH1	-0.0225231600079558	0.584466508687265	0.67606542418734
207	SLC30A9	-0.0421204091881703	0.211904161014524	0.299126461169819
208	COX15	0.0101793447326805	0.822522260377039	0.873406897181784
209	CCDC88C	-0.0783841163646383	0.185064972999977	0.268389665404739
210	YAF2	-0.0570859938070109	0.252229488347831	0.344064330441998
211	ZMYND11	-0.0417505680343831	0.349853953561718	0.44907340399419
212	BID	0.104458429960607	0.0595114570331487	0.103733448974954
213	MATR3	-0.00569990418395425	0.778970527464828	0.84037403009961
214	XYLT2	-0.043018405810421	0.510092040447963	0.60688325318927
215	NUDCD3	0.0417063180858874	0.222468044055983	0.310601580763474
216	IL20RA	0.190360492198664	0.0174306001491832	0.0367122689240747
217	ATP2C1	-0.00358728373497351	0.91643265560248	0.941019977890618
218	RALBP1	-0.16407799762223	1.38375233481095e-05	7.2177248236252e-05
219	RUFY3	0.133451782604493	0.000118896641837425	0.000480468908919091
220	CNTN1	0.350148659651598	0.010557150327692	0.0239493940235132
221	WWTR1	0.14067618627566	0.000653109112936086	0.00214240522665669
222	AGPS	0.0839871246034604	0.000907253149703307	0.00285725290944354
223	STEEP1	0.0855199067169216	0.207796938694402	0.294414612303476
224	TTC27	0.0922306605061835	0.00213501904944143	0.00600793895367057
225	PHLDB1	-0.178563534770189	0.00423157453266014	0.0109257520354766
226	PRDM11	-0.358927366975012	0.000544094114084513	0.00182833316449928
227	SNAI2	0.251848961484892	0.00171557769098769	0.00496417369951718
228	ZRANB1	-0.180737871960599	5.48786239340945e-05	0.000243897127359569
229	NCDN	-0.0943812685855562	0.277683481974015	0.372443330638305
230	ZFP64	0.0798627525952066	0.0424014160623793	0.0786454554249804
231	MNAT1	0.0448771140138831	0.132131710600211	0.202265572031668
232	SAMD4A	0.0153017970727984	0.784719529656473	0.844988213832882
233	RUNX3	-0.290328973768158	0.000305898930132765	0.00110019270625195
234	MRE11	-0.0404261253717076	0.227507937947802	0.316526123982044
235	SPAST	-0.0469052555438704	0.249381955125714	0.340955649019281
236	OSBPL5	-0.000549436367334503	0.994146167606678	0.996170708871199
237	AQR	-0.0614710764319445	0.041604051304509	0.0773330926658557
238	RTF2	0.00396279195007931	0.92503568745885	0.94703197845163
239	NLRP2	-0.113560853869406	0.000987954806883871	0.00308135738591338
240	SLC45A4	-0.229619431973847	1.7538125817968e-05	8.90960934498835e-05
241	RNF10	-0.257496989745478	1.81821128506721e-12	4.19365562691953e-11
242	ZNF839	-0.37894570185468	1.19119417741308e-05	6.33810990484517e-05
243	ZDHHC6	0.043111577607697	0.363728888339679	0.463200715209996
244	GRAMD1B	0.107079286944054	0.271079705803248	0.364674729861342
245	RNH1	0.337777491419092	7.11175119026107e-08	6.36791378240621e-07
246	NDUFS1	0.0660369822923381	0.0467833348849286	0.0854689178511257
247	RB1CC1	-0.197987016704379	1.54675953619907e-07	1.28892470060846e-06
248	ERP44	-0.0290533678783422	0.384537280387895	0.484918686630232
249	ALAS1	0.0312140332007666	0.663880613059797	0.744748493621418
250	AKAP11	0.0777160438798245	0.0441115016956684	0.081320989655904
251	GLRX2	0.349318031151916	3.40613689035457e-05	0.000160344476027489
252	SNAPC1	-0.143866156160425	0.0273060090829181	0.0541872463709991
253	DERA	0.0652051225117442	0.158124232006976	0.235941904596112
254	STRAP	0.0958335256664372	0.00601771482783024	0.0148120646298165
255	ABCC2	0.570189119373026	6.13300524311788e-12	1.26223348235056e-10
256	DEF6	-0.141814484789406	0.175477681566243	0.256974331579364
257	GCLM	0.215008238816017	1.07945859797695e-05	5.80939879838323e-05
258	UBR2	-0.0459022503356685	0.118812370702684	0.185423384152067
259	EHD2	-0.108545797164694	0.0172458800303757	0.0364048372530893
260	DEPDC1	-0.228467492889291	7.89841444884644e-06	4.39969361185608e-05
261	HSF2	-0.00281076910425822	0.95734991941743	0.970880038996987
262	PHF20	-0.17241535052965	6.67664896425235e-06	3.77199637767192e-05
263	NCAPH2	0.0970131025567655	0.087447967100581	0.143681386720149
264	TOMM34	-0.149025351247676	0.00232604720809336	0.00646624853409435
265	SEC63	0.0259983311570423	0.267559357909158	0.360758350542033
266	KPNA6	-0.0479676205640477	0.0874491668521257	0.143681386720149
267	FAS	0.00379992533495762	0.96166788185765	0.97411177563328
268	RNASET2	-0.164772569317216	0.038497485769091	0.0723213520078319
269	CD44	0.221078378719597	7.38883596308073e-16	3.15491082671542e-14
270	AGPAT4	0.00190289861875067	0.98251836557559	0.988449252408974
271	BTN3A1	-0.262072674875768	0.000197346121649179	0.000744497070098928
272	MIPEP	0.0769494543798579	0.219459264479815	0.307346492297403
273	PRKCH	0.263219523201937	6.23462738116836e-11	1.0683649208891e-09
274	IFNGR1	0.0397919814319873	0.497716384854951	0.59531235151131
275	VRK2	0.114814934448654	0.000532930858538981	0.00179490696260863
276	VEZT	0.0285131448535823	0.25582332229047	0.348001894316407
277	BRD9	-0.254671138003721	2.39908653321987e-11	4.41098952807133e-10
278	SNX1	-0.10635118297132	0.00382197875003674	0.00999304312351458
279	TBPL1	-0.0403952250647846	0.546852134341133	0.642408265591966
280	BMAL2	0.307654218138809	7.16419238353183e-16	3.07168464311346e-14
281	BCLAF1	0.0227697377353453	0.280063362922043	0.375148396301979
282	SLC39A9	-0.0852536962331653	0.0180235060151089	0.0377915762285147
283	ANK1	0.12250313841439	0.0300937059373343	0.0588908775522888
284	TFB1M	0.231844616173991	2.85077294375353e-09	3.4412426200707e-08
285	RABEP1	0.0127876225050523	0.610302905701588	0.6976723005437
286	HMGB3	-0.0605489155023666	0.27889024353903	0.373770802398029
287	NUP160	-0.0318058530840678	0.341039016645246	0.439920000467765
288	BAK1	0.0973154486293298	0.250154397984638	0.341865546141418
289	IKZF2	0.000288897894442665	0.995073027279972	0.996510770664261
290	GRN	-0.286907491847567	4.44501461839316e-06	2.62009903319204e-05
291	FAM13B	-0.16440749218606	9.78640578515302e-07	6.80504246150647e-06
292	ARHGAP31	-0.250302404584055	0.0173810868386201	0.0366378560390577
293	CENPQ	-0.00269742119276874	0.949825652559188	0.96523883437196
294	SARS1	-0.0117074438076718	0.797142341470683	0.854447283653171
295	RANBP3	-0.116423140203845	0.00114801502007859	0.00351375568793603
296	ARID4A	-0.378900685936252	2.67542727074617e-12	5.93244420356656e-11
297	EIPR1	0.0257292765945194	0.474442013113994	0.573716714044108
298	PNPLA6	-0.345379427986227	2.64607159993646e-06	1.64116793770369e-05
299	IFT88	0.24093462156708	2.91488466635514e-05	0.000139700849988161
300	ZCCHC8	-0.0469849904294525	0.150655034306362	0.226135745131848
301	ABCF2	0.112276731586356	0.0562787690118004	0.0992538863626786
302	FUT8	0.46846181604086	1.20096607414985e-27	1.82493859473389e-25
303	UBA6	-0.0438411291867051	0.0994551066702607	0.159675204664979
304	GAB2	-0.220371411038557	0.0102267676312869	0.0233068350097237
305	ATP6V0A1	0.00579437933621866	0.891917242156082	0.925970146006108
306	PIAS1	-0.247161114656974	1.05700782914449e-13	3.03390608293057e-12
307	SLC4A7	0.255807829386292	1.70208445475258e-08	1.74669960717195e-07
308	APBA2	0.0940498386277793	0.069787772356295	0.118834114384389
309	MAP2K3	-0.130081743197321	0.00970430468896727	0.022308026774438
310	TMSB10	-0.024696331539445	0.491319116151813	0.589325865919857
311	ASTE1	-0.0846032038194155	0.377455579214224	0.47756195665735
312	RNF19A	0.0330399734587548	0.363249181025862	0.46293213955849
313	PEX3	0.0822640600828145	0.0965986790522088	0.155961586038511
314	GABARAPL2	0.0675607993087191	0.339054713104972	0.437822088292136
315	SH3YL1	-0.0918119771483216	0.0578799416373975	0.101437150091457
316	FAM136A	0.0936803763593844	0.0562299707403525	0.0991847537828718
317	VCL	-0.215632471428633	6.12880824398577e-11	1.05197633862301e-09
318	DEPDC1B	0.194811252513814	0.0771522953524807	0.129313003710816
319	DAPK2	-0.256120114565274	0.000369901582771847	0.00130139361756265
320	NSMAF	0.286254161144129	1.16638579007108e-14	4.00407454113104e-13
321	ADSS2	0.126490756680358	4.97118535795365e-06	2.88094550217246e-05
322	TIMP2	-0.254502620250034	7.30119349127042e-08	6.5094469145812e-07
323	RFC1	-0.0116937286808695	0.685523573465774	0.762570253484965
324	TBC1D23	-0.0784647995313896	0.0903077052390623	0.14767360630404
325	CUL3	0.0431086116206302	0.0888230189228079	0.145499089177136
326	ZZZ3	0.0508373824173686	0.0312230585244773	0.0607928893411389
327	TUBG2	-0.0388233539562069	0.610163744733417	0.6976723005437
328	NSUN2	-0.0781628931377407	0.0161003335682378	0.0343161606354375
329	FBXO42	-0.0146857939240729	0.737763119545193	0.80627248167747
330	MFAP3	0.0245755138743646	0.596388143520931	0.685710324580147
331	MRI1	-0.339610482260492	0.00081752313670425	0.00260563435273443
332	METTL1	0.0824767761816448	0.239945174653365	0.330712750392587
333	PI4K2B	-0.11512271924183	0.0191903871762093	0.0399143056948008
334	BOD1L1	-0.18695220463656	1.73816332149106e-09	2.20915640848304e-08
335	MAT2B	0.00666660866387603	0.887900003185244	0.923283760985522
336	TLL1	0.683876284793479	1.0603926717994e-13	3.03519043703691e-12
337	EDC4	-0.157707927663502	0.0130931436540323	0.0288529437784423
338	TRIO	0.161914564837349	1.00270815274526e-08	1.0871965731707e-07
339	CLEC16A	0.0314111967257369	0.336245007040257	0.435227315263306
340	MSR1	0.191566542778578	0.000519199295860423	0.0017532308248777
341	CDH1	-0.117177754703267	0.000355324214806245	0.00125652467884768
342	MTREX	0.0670885721177831	0.00556851936044805	0.0138816672018117
343	DNAH5	-0.167930611725313	0.0304882395802132	0.0595416706827334
344	ZFYVE16	-0.0364685495545567	0.325280687192946	0.423902804989874
345	RIPOR1	-0.281270030634162	1.03583574598422e-05	5.59210593691479e-05
346	RAI14	0.0556246410892481	0.152111487659722	0.228089972716283
347	PNKP	-0.00640883677049415	0.878815998095667	0.917016783352507
348	PHLPP2	-0.0395060939023895	0.45498886832219	0.554716415118304
349	SPDL1	-0.0944029335088046	0.0254792855000406	0.0510425469313531
350	STAU2	0.0478658983494813	0.253380275151528	0.345406119147854
351	CTNS	-0.118672596540869	0.112351353107808	0.176674255313191
352	PHF23	-0.0131399500085014	0.842869948303492	0.889531861821503
353	CDH10	0.0700833654439006	0.302547889101428	0.399364759591857
354	INPP4A	-0.144982221100045	0.000691165382143231	0.00224938957281449
355	RAB27B	0.292251167974863	0.000110415260081088	0.00045077869712283
356	PSMA4	0.0309192806958205	0.41854461788452	0.518625918767327
357	LSG1	-0.105723722392675	0.00705852784033177	0.0169657520758661
358	TNC	-0.507016707471363	0.00538224253642691	0.0134719101532568
359	THAP3	-0.165478370190607	0.0637193797978538	0.110120814760198
360	TDP1	-0.00302102058843315	0.954118681406307	0.968839262477532
361	AIFM2	0.143452683716394	0.00249203493451842	0.0068763606317458
362	SPATA7	-0.219401809668926	0.0164909081713002	0.035033008662427
363	MED17	-0.142267639899009	0.000776247812766236	0.00248868533009971
364	RETSAT	6.71376206280563e-05	0.998893584347684	0.999280415051276
365	AP2S1	0.203035908324707	0.000218672982551928	0.000816605684390703
366	BARX2	-0.0204496810049016	0.85246199986451	0.896994892525456
367	DCUN1D1	-0.0148908272429439	0.667991700202611	0.748223115251337
368	JADE2	-0.123677477055011	0.0269158142696548	0.0535599368961757
369	TRIT1	-0.0251700392266452	0.491450004629341	0.589386362329966
370	CUL7	-0.333302212354855	5.06593651586476e-07	3.77114133166543e-06
371	CTNNA1	-0.0671727341056979	0.00182886976873042	0.00525082281753026
372	PHKA2	-0.148322145343743	0.0071433881817857	0.0171338509940556
373	HSPA5	-0.0609704202773609	0.0152225656043499	0.0327880095601018
374	DSG2	0.0466637680991892	0.186418450458017	0.270087191332401
375	OFD1	-0.137740810733371	0.00360490147865712	0.00947100101168676
376	WDR37	-0.39713238671891	1.15808224537987e-14	3.98882128050338e-13
377	YTHDC2	-0.0683472270225829	0.0520644240677911	0.093237893575906
378	CTPS2	-0.00455328263892757	0.929616854277483	0.950497818647262
379	ATP6V1H	0.0356316128099414	0.341087095929947	0.439920000467765
380	POLR2B	-0.0436024826298362	0.0945158394074738	0.153269329660613
381	ATOSA	-0.444031499980363	8.59244059085568e-07	6.04807143224195e-06
382	ARAP2	0.0332463270437331	0.294561478583656	0.390719352786254
383	TPR	-0.0168421637124514	0.318230667248955	0.416501264684414
384	KATNIP	0.018400775898111	0.638731590508339	0.723051437853052
385	DTNBP1	0.076284463368253	0.0951131602972801	0.154035696028585
386	C12orf4	0.149157830716928	0.00321706863842657	0.00856310413211275
387	SCML1	-0.10019152858566	0.164080341331897	0.243388195087926
388	WWC3	-0.147988290181817	0.0153077471545459	0.0329393901182679
389	MAP4	-0.0447003933951345	0.0880471261727846	0.144457122061509
390	GOPC	-0.0773516838857236	0.0869822273605086	0.143096219601359
391	USP28	-0.0255440438743077	0.573686923555474	0.665907322073547
392	HDAC9	0.171730276895214	0.0261464356101625	0.052176732166823
393	TSPAN17	-0.155246508907416	0.0558943940802933	0.0986601937191102
394	NOP16	0.135810919266803	0.043635145937884	0.0805781550345314
395	CC2D2A	0.0562539881297192	0.402939814497693	0.502786753194621
396	RRM2B	-0.0339987172932351	0.655218925860808	0.737674565364974
397	ZNF800	0.024026812486351	0.593301147189453	0.683173296057509
398	SNX29	0.149813020958687	0.000213139933706111	0.000797961932965669
399	MRPS10	0.0617171285007793	0.1180267913343	0.184253034424736
400	RSF1	-0.148945453259555	2.80746247024046e-10	4.25983989794341e-09
