gene	log2FC	p_val	p_val_adj
80	SPATA20	-0.211005417029484	0.150599120395109	0.377862211812475
81	TNFRSF12A	0.114251900839231	0.208676210544299	0.452052288307038
82	MAP3K9	0.122286975615834	0.257960511463289	0.508472350235677
83	RALA	0.0158915638445782	0.834079076609587	0.924421607120988
84	BAIAP2L1	-0.0752640427881206	0.587213972228494	0.785124909345349
85	ETV1	0.435052916080429	0.00973738220581939	0.0659687004235846
86	AGK	0.114361620010426	0.232698565690289	0.479377440465529
87	ALDH3B1	-0.296864078514653	0.0908354055796589	0.282731641613128
88	PHTF2	-0.0488597803967821	0.537283248908894	0.752673106655867
89	FARP2	0.0268239018435607	0.775094961995534	0.894056643116239
90	GGCT	0.0649555852898126	0.507417178990164	0.731412368605461
91	DBF4	0.0667723641876691	0.460909593159958	0.694314211055818
92	IFRD1	-0.171978556257726	0.0233527716724466	0.118846030952998
93	COX10	-0.000383987619401818	0.995420274720778	0.99790930406707
94	GTF2IRD1	0.00464331699779682	0.952214816919388	0.982696596120193
95	PAF1	0.151571303211795	0.00138564009678997	0.0181353914275371
96	VPS41	0.0170392648453553	0.871390357216503	0.94464070187694
97	ELAC2	0.0709958282744198	0.490064674118469	0.71661715522557
98	ADIPOR2	-0.0817102744781899	0.188056949859714	0.42775237303751
99	CDKL3	-0.098230793372332	0.526156853871204	0.745097003770334
100	MARK4	0.0868164354752558	0.182056632109481	0.419394106764471
101	CCDC124	0.193294502964392	0.00266808559321822	0.0283507892188652
102	PAFAH1B1	0.00479256972147634	0.922010736588153	0.968854830463196
103	BLTP2	0.0038621713953298	0.959190281236295	0.984492925325358
104	ST7L	-0.128272617278904	0.00658274569074744	0.051709436109128
105	RHBDF1	0.175161671028947	0.347775326978864	0.598719969952212
106	LUC7L	-0.105877847680876	0.010894347991459	0.0712885646346319
107	PIGQ	0.354030687164126	0.0735004269258873	0.248917625170711
108	CRAMP1	-0.00366053707893451	0.946281459416605	0.979936214281611
109	TEAD3	0.27908229363071	0.0162309151465685	0.0927207318203907
110	DNAJC11	-0.0721963032609004	0.398859113992262	0.64390698532683
111	MYLIP	-0.312034383473325	0.0144416744449995	0.0858756499798487
112	E2F2	0.110588362802441	0.540548825618017	0.755015537751871
113	PSMB1	0.0583088389287764	0.353193123321566	0.603258252909062
114	JARID2	0.41141879300435	2.55352700521001e-05	0.00108644757152282
115	CDKL5	0.118325992668867	0.186395806373595	0.425537592869016
116	CDK11A	0.0799509694658999	0.557381534919717	0.767075863941611
117	NADK	0.113240171823159	0.445877965157042	0.68265283886805
118	CYTH3	-0.064691571285782	0.427941098945361	0.666374808889051
119	ADAM22	0.387940132021755	0.00895745614303419	0.0627977716992192
120	SYPL1	0.130737333431867	0.25784994197683	0.508472350235677
121	CYB561	-0.491672756352736	0.000731465208937276	0.0114658546435521
122	SPAG9	-0.0699875876300165	0.47579940540026	0.705337604636761
123	AASS	-0.465541891773061	5.5398545203874e-05	0.00190585622179928
124	SS18L2	-0.247993374560121	0.00434233135094716	0.0391561089985062
125	MGST1	-0.0199740075754815	0.900146372238275	0.958197254294135
126	CRY1	-0.194882907780948	0.0746226480452455	0.251736725962343
127	NFIX	0.586714248413764	2.22109891907714e-06	0.00017278160546612
128	ST3GAL1	0.0861720119929691	0.3705813430459	0.620851803264298
129	PKD1	0.176943553836473	0.133824160968305	0.354596607507273
130	MED24	0.26466736045029	0.0106963514671313	0.070568840312264
131	RHOBTB2	-0.0324084253842391	0.715042271727746	0.861687672370941
132	HEATR5B	0.0344361149983429	0.698077728463657	0.852579055829544
133	SEC62	-0.0506822889836518	0.426948266907372	0.665546393635778
134	RPS20	0.282666569513146	0.00373692458863057	0.0358030348454826
135	CSDE1	0.0154882965410197	0.776526764195484	0.894668333921166
136	UBE3C	0.00521685583950228	0.918403145608182	0.966842328648731
137	REV3L	0.150983246227332	0.00560427860478376	0.0459630213817985
138	FAM76A	0.020277473907533	0.818055507571513	0.917320418559106
139	POMT2	-0.136354698796246	0.221792653934045	0.467063964567371
140	VTA1	-0.00580331322094532	0.934376199934625	0.974188588529559
141	MLXIPL	-0.807086573155386	0.00724133010425073	0.0547792511542611
142	BAZ1B	0.0540572566024781	0.273044237400855	0.526906651464751
143	RANBP9	0.0458010388636348	0.479233125343444	0.707982723721664
144	SPRTN	-0.0357812155262977	0.542778806854705	0.755979275938662
145	METTL13	-0.0420330168770173	0.39980495800346	0.644468254363223
146	DYRK4	0.124263971028588	0.316660173623141	0.568820549689406
147	ZNF207	0.185071299127817	0.000284436476894152	0.0060882255341779
148	UQCRC1	-0.0876412950251784	0.297116576685694	0.550995053437409
149	STARD3NL	0.0333698561563577	0.745597783712084	0.87770878570466
150	CD9	-0.155101640872773	0.142452480306656	0.367320369850983
151	NCAPD2	0.150722377846178	0.0154224291288844	0.0896616850192363
152	PHF7	0.136452329488109	0.200034855760224	0.442020504747302
153	NISCH	-0.0997185316295596	0.363513196209183	0.61364559632138
154	IDS	0.185588262720755	0.206588591324845	0.450142030930223
155	ZNF200	0.35441942728637	0.0405725125254723	0.170673071253238
156	LRRC23	0.0989700398564668	0.351291336017176	0.602081697902506
157	HFE	-0.0723300564349339	0.67603145281914	0.838224320707353
158	SCMH1	0.288546335677838	7.9747230500026e-05	0.00251143544027877
159	FYN	-0.0884775263709164	0.45851184868758	0.692240581837802
160	HIVEP2	-0.415723122461663	0.000543127540634277	0.00943593580595284
161	ELOA	0.105962646163144	0.246942857303933	0.496528604015941
162	LYPLA2	0.0538248639953972	0.75085801226129	0.87990818323133
163	CLCN6	-0.023030037527079	0.834639679028176	0.924604086945932
164	MRC2	0.131277740297337	0.442514065597887	0.680048152704168
165	TSPAN9	-0.185724364906732	0.129434607708137	0.349054191429567
166	BTBD7	0.109582851558313	0.0192221802663473	0.104197611594594
167	ABHD5	0.0291184353998722	0.749786563704524	0.879440955795243
168	ANOS1	-0.0671481458831748	0.66937478192863	0.833539926749975
169	AKAP8L	0.0869213349063351	0.220054522996794	0.465196988060639
170	MBTD1	0.0969417993283075	0.27270650180652	0.526906651464751
171	UTP18	-0.0461798870111196	0.616789762391568	0.80446850473981
172	RNF216	0.0128455867985618	0.884767068596254	0.951295711505658
173	TTC19	0.240720562307323	0.00391438932910314	0.0367269076206761
174	PTBP1	0.0142932649386443	0.834143288236762	0.924421607120988
175	LARS2	-0.186118079992696	0.0203149974780759	0.108485416860381
176	PIK3C2A	-0.209609989033915	0.000587147173126347	0.00987164860107909
177	PLAUR	0.311342186657047	0.00711632187909596	0.0543789683845924
178	ANLN	-0.00704762750276951	0.911003854558152	0.963071027413863
179	WIZ	0.143982055375993	0.183067261137618	0.420421487133406
180	RABGAP1	-0.0683080821466412	0.232577843099686	0.479223450577411
181	QPCTL	0.173217835405091	0.0528867283711834	0.203609932805359
182	PPP5C	-0.0294907564900571	0.725223028502131	0.866747557775697
183	MAP4K3	-0.209534523966413	0.00772823022212608	0.0574501288722685
184	LDAF1	0.106940178401662	0.556486288706281	0.766593507793613
185	BRCA1	-0.00500520769662571	0.950304620097919	0.982177346541492
186	ERCC1	0.310708423585431	0.000142121760671969	0.00378503808973738
187	SEMA3B	-0.589133222094174	0.000235859648093916	0.00541780350602896
188	MBTPS2	0.0884027465731994	0.545250545695744	0.758439737467748
189	PRICKLE3	-0.428710835719264	0.000754977828208257	0.0116590946388783
190	EXTL3	0.358928722513204	0.00323018276917324	0.0325047970964739
191	ELOVL5	0.120916326415465	0.132830983718366	0.353241588007959
192	CALCOCO1	0.104516832765328	0.344906457423606	0.596632079685308
193	UBR7	0.17749278321049	0.068062156235796	0.237000889930416
194	MAP4K5	0.0653373876964219	0.194107887544188	0.435604008559875
195	PSMC4	-0.111800032570978	0.241644348173575	0.489550402342138
196	MAN2B2	-0.0796809742535162	0.38675264076366	0.635223146972913
197	SLC25A39	0.186354727361837	0.164597987917212	0.397103506495749
198	MVP	-0.325016457604768	0.00807229701291665	0.0588842715623815
199	NUB1	-0.227430805074604	0.00138659890327581	0.0181353914275371
200	PGM3	-0.131151402201747	0.129530169373161	0.349075099675757
201	CLK1	0.0639547907574841	0.410779838188363	0.652739181901752
202	POLR3B	-0.00516888080776622	0.953031501456459	0.982696596120193
203	ANGEL1	0.475705053668186	0.00350396507781558	0.0342960863578869
204	RNF14	-0.122107255471629	0.215172088690968	0.459810137866882
205	DNASE1L1	0.0879013069006488	0.659731623953328	0.828359726341784
206	DDX11	-0.214775200266731	0.00202565821283005	0.0238135266176808
207	HEBP1	0.220708998692505	0.00035478070897994	0.00715325746693791
208	GPRC5A	0.0224780121604657	0.913317221175482	0.964202414066805
209	MAMLD1	0.32308133215275	0.0598444768527172	0.21888379884657
210	TACC3	0.00191260044336737	0.962372004872209	0.985343664328731
211	UFL1	-0.00619412621641237	0.95354929363432	0.983047579180825
212	POLA2	0.180153975870954	0.0539429318992566	0.206046581941316
213	ZC3H3	0.00271170449857703	0.979618198014534	0.990961470037544
214	CAPN1	-0.296345895637794	0.0254696950616171	0.126126413929832
215	MDH1	0.131739404812177	0.121617151218599	0.336072291909889
216	SLC30A9	-0.00369724980235576	0.956039782355797	0.983678453106661
217	MTMR11	0.27307330365731	0.00779540036221254	0.0576715779813368
218	COX15	0.0761613556184008	0.28660585683815	0.540934175571406
219	CCDC88C	-0.00893756514907699	0.935051587651191	0.974405453331602
220	YAF2	0.0256089775268018	0.619962635034332	0.806198915618498
221	ZMYND11	-0.0144082149699935	0.755956225446437	0.88233685419891
222	BID	-0.0615895247975394	0.602246968590615	0.796374781249343
223	MATR3	-0.00246834999726252	0.968345724146937	0.987110964889839
224	XYLT2	-0.0560303056593206	0.522016654690433	0.741955496113045
225	NUDCD3	0.00386650111869346	0.962855031948147	0.985343664328731
226	GLT8D1	-0.0212379809591274	0.876509025403585	0.946517153300215
227	ATP2C1	-0.0378925554178209	0.516610414904712	0.736950941318671
228	RALBP1	-0.0277835754881897	0.717303509969586	0.862717409475362
229	RUFY3	-0.246082973365236	0.00479053780505333	0.0414581292521584
230	WWTR1	0.166662491517946	0.057444660013217	0.213858262849205
231	AGPS	-0.155803698719002	0.0677086188823515	0.236181876380072
232	STEEP1	0.0364405053304025	0.848631338097387	0.933342064717421
233	TTC27	0.0327264366317051	0.646916112529976	0.821777190535028
234	PHLDB1	-0.0918181793601672	0.3148318974995	0.566904076616823
235	PRDM11	-0.00714452480611241	0.965086591267198	0.986450069727701
236	CD74	0.267094915622035	0.474551296311715	0.704159816762038
237	ZRANB1	0.0755064964385931	0.367241602405577	0.617240642288896
238	NCDN	0.220670722399424	0.139017898752854	0.362824881472146
239	ZFP64	-0.226927903783382	0.0428676116179508	0.177251877630115
240	MNAT1	0.00142979088704099	0.978426857433323	0.990711860474768
241	SAMD4A	0.142294503062693	0.119142241394858	0.332424712071736
242	MRE11	0.104190748196431	0.0804658249012546	0.262436457000508
243	SERPINB1	-0.419003421655619	0.000640418416117402	0.0105129473537131
244	SPAST	0.203733970909957	0.00278174087998758	0.029230712634063
245	OSBPL5	-0.0115433427286921	0.931169236183465	0.972645657800825
246	AQR	-0.00835167350343444	0.891166952122953	0.95374992904822
247	CPS1	-0.290374465923683	0.110430182270589	0.319136185192297
248	RTF2	-0.140007094086497	0.0458064808020302	0.185359765481507
249	SLC45A4	-0.269661804668935	0.0687650201327718	0.238458606075853
250	RNF10	-0.174391386773584	0.0256687468467859	0.126750837106061
251	ZNF839	-0.0304401097923549	0.574570995592291	0.776825947866931
252	ZDHHC6	-0.080106020619115	0.220959191503869	0.466032752232271
253	GRAMD1B	0.466658674934837	0.609932069266198	0.80074708942454
254	RNH1	-0.0211844082657691	0.808076376049235	0.911326208367113
255	NDUFS1	-0.019841018763722	0.833580670815674	0.92427145890151
256	RB1CC1	0.0807951441602948	0.320487583654514	0.572154248488149
257	ERP44	-0.0207589579586053	0.561417860514449	0.769538492844169
258	ALAS1	0.0673968765260909	0.561493828087076	0.769538492844169
259	BIRC3	-0.250988239171297	0.307230479858043	0.559487524445095
260	AKAP11	0.106979586749468	0.0845778168620006	0.271023413147708
261	GLRX2	0.0609035245655321	0.575937585507071	0.777866466872986
262	SNAPC1	-0.0820558301016729	0.478100754243392	0.707312271108873
263	DERA	-0.0537725309937125	0.374341260145226	0.62414160200797
264	STRAP	-0.137029928439663	0.0193849133410876	0.104841191333781
265	DEF6	0.268610064726104	0.111964302179744	0.32169677120222
266	PLEKHO1	-0.214108168404287	0.198999293497494	0.441032902010621
267	GCLM	0.106137789018622	0.301161795058276	0.554158967641213
268	UBR2	-0.0045435297000443	0.943316217082373	0.977934186660036
269	EHD2	-0.00204118922535342	0.984706818427523	0.992514395212579
270	DEPDC1	0.0027456927322663	0.975982446418417	0.989781987454645
271	CCDC28A	0.0294991881169698	0.852328422592312	0.935130141785313
272	HSF2	0.0941169816848702	0.32215284859746	0.573939718642954
273	PHF20	0.056501113428805	0.239960961390481	0.487213295974751
274	NCAPH2	0.0199918239623771	0.79908501362391	0.906679316238924
275	TOMM34	0.303548764663491	0.00282060547347804	0.0295202685005917
276	SEC63	0.0320296120660776	0.320195328582353	0.57206344851402
277	KPNA6	0.0158783991332329	0.849982652243668	0.934125936452236
278	VIM	0.0638605753443783	0.402077491832795	0.646100782313096
279	FAS	0.0366436465211167	0.779602121840997	0.896064601674001
280	RNASET2	0.0917617726792312	0.438186722648148	0.676589897331402
281	CD44	-0.063439148163413	0.551020811834639	0.762186961592924
282	AGPAT4	-0.00838394382094517	0.928201003261369	0.971345875216894
283	SLAMF7	-0.869632866760488	0.0162332440111486	0.0927207318203907
284	BTN3A1	-0.340004163257032	0.1019965023502	0.302096676915574
285	MIPEP	-0.0303359472458639	0.78543567779774	0.899514557829449
286	PRKCH	-0.119915866092437	0.580186853522791	0.780370033693106
287	IFNGR1	-0.108847092739388	0.385205767336645	0.634141648565569
288	VRK2	0.375362137148329	2.78847786050529e-05	0.00115345608007568
289	VEZT	-0.00190360250494868	0.979661295415068	0.990961470037544
290	BRD9	-0.118585268225157	0.244671935287987	0.493223796836584
291	SNX1	0.126992635090865	0.0539332283694067	0.206046581941316
292	TBPL1	0.0324678164949024	0.716472590365312	0.862414582213397
293	BMAL2	0.086338538268791	0.373425041490439	0.62331187069597
294	BCLAF1	-0.107415372708921	0.0476201965640792	0.190407721129253
295	SLC39A9	0.107605989874745	0.073175181911061	0.248300161536751
296	ANK1	0.0604464235045192	0.794165321863486	0.903753200338971
297	TFB1M	0.00518823119297214	0.951453687253002	0.982696596120193
298	RABEP1	-0.0100973807365738	0.894764112642983	0.955539505193162
299	HMGB3	0.0399905787800307	0.821823239205807	0.918679404341162
300	NUP160	-0.14287806956173	0.00149018427438322	0.0192010888456992
301	BAK1	0.0950876225566118	0.601494496737966	0.795783555526914
302	IKZF2	0.146231640309803	0.338700436190574	0.590510186586571
303	GRN	0.147144426580428	0.176670997783002	0.412136304023787
304	FAM13B	0.127045052914968	0.0418722603206567	0.174660440809334
305	ARHGAP31	-0.147253690831593	0.199394831650289	0.441293359898645
306	CENPQ	0.22281600969091	0.0143326087383357	0.0855577907965953
307	SARS1	0.0664676311956025	0.398013838707452	0.643247373465196
308	RANBP3	0.211809459825328	0.0165517500925743	0.0940147911066485
309	ARID4A	-0.256316911288049	0.0156772115763866	0.0907884741512522
310	EIPR1	0.105940586550961	0.130723165442882	0.350739983978579
311	PNPLA6	0.219892321275107	0.0978821333852549	0.294986287265667
312	IFT88	0.0486216345203534	0.611909950580306	0.802076722135622
313	ALG1	0.0319508853975691	0.786275625167048	0.899886427285834
314	ZCCHC8	-0.00426797425454998	0.960236926537797	0.98497397609758
315	ABCF2	0.138304606916107	0.11284892171945	0.322941430973774
316	CHPF2	0.121194629265738	0.347243252507049	0.598588335394985
317	FUT8	0.117685760197076	0.187281978655468	0.426623108720411
318	UBA6	-0.0221993093600097	0.598050483402828	0.793038829537092
319	GAB2	-0.025823612172476	0.830690103152612	0.922556321677267
320	ATP6V0A1	-0.139919249617911	0.145044426362161	0.370120710012036
321	PIAS1	0.20428327486761	9.99880656231562e-05	0.00296318956136968
322	SLC4A7	0.318025091996884	0.00329357978509683	0.0328853215324227
323	MAP2K3	-0.176107809153641	0.209288065836594	0.452789642424524
324	TMSB10	-0.0444929551501889	0.573455608620511	0.775952958919568
325	RNF19A	0.046957254206616	0.308878627986925	0.560541576973486
326	PEX3	-0.00959128158967339	0.924626317456226	0.970527110377979
327	GABARAPL2	0.0664887685949143	0.618601498668957	0.805565054612854
328	SH3YL1	0.192396491173919	0.0281614998764436	0.135030117162856
329	FAM136A	0.110650716851378	0.256473880646811	0.50725808375347
330	VCL	-0.124686862640467	0.0250835448182749	0.124687142864931
331	DEPDC1B	0.0777521460375001	0.393987803358859	0.640551154239706
332	NSMAF	0.307544692628205	2.00561143001214e-05	0.000905043010668681
333	ADSS2	-0.0176547855788353	0.76648377954536	0.889294678212087
334	TIMP2	0.199647084030208	0.154610103011756	0.383544910469907
335	RFC1	0.0889163155939713	0.0341396854876319	0.153261017021135
336	TBC1D23	0.0847520768065586	0.161411846357471	0.392845455622292
337	CUL3	0.0987304517078137	0.173702392369978	0.407901270120444
338	ZZZ3	-0.0256919441437113	0.644578436099078	0.820000685611031
339	TUBG2	-0.122775735899895	0.0665568810127609	0.234552663396737
340	RPL26L1	0.150548846217449	0.266294574032153	0.518754371091603
341	NSUN2	0.0145113341695632	0.874840781217627	0.945835150135471
342	FBXO42	0.0947099591515249	0.334958028520934	0.587811866885895
343	MFAP3	0.11383984294111	0.182395764699713	0.41980425065794
344	MRI1	-0.0576462433298206	0.631601697241804	0.812917161630889
345	METTL1	0.0789192834068737	0.383410415458142	0.632084480584481
346	AGA	0.00960569095766079	0.935913776247379	0.974741394525127
347	PI4K2B	0.0122570364007095	0.894624947406128	0.955488775795233
348	BOD1L1	-0.0158401342451293	0.74535479408056	0.877521840241219
349	MAT2B	-0.0276091568822517	0.775998827366089	0.894504176817352
350	EDC4	0.213013770840786	0.0849010992734387	0.271641822844176
351	TRIO	0.105922412561822	0.287152447101734	0.541710481739558
352	CLEC16A	0.10472673956596	0.0544598762778109	0.207229681757952
353	MTREX	-0.0045200539868194	0.93543948154032	0.974638461634446
354	DNAH5	-0.0732035273734723	0.592877745312005	0.790203317011599
355	ZFYVE16	0.00233578637040638	0.97430864387975	0.989303848022844
356	RIPOR1	-0.180331585039201	0.0841079852757725	0.270237238854536
357	RAI14	-0.0972969133713833	0.272546045708177	0.526895396969962
358	PNKP	0.18259082938444	0.0421346341712883	0.175274346764597
359	PHLPP2	0.0384756066518564	0.624168202071339	0.80878476407517
360	SPDL1	0.180550603341536	0.0529094673449897	0.203609932805359
361	STAU2	0.0939576463709897	0.114039912247853	0.324352536226908
362	SLC66A1	0.144866779183788	0.423109602815625	0.662435340905688
363	CTNS	0.0374873704683565	0.752627264986149	0.880726546543663
364	PHF23	-0.124886239354473	0.0860755587417515	0.273418456881838
365	INPP4A	-0.0467277570048307	0.6398078217907	0.8173231292091
366	RAB27B	-0.608138629677833	0.000138656267554899	0.00373476210075522
367	PSMA4	-0.0749354171011757	0.256174023112602	0.506997914738136
368	MYO16	-0.0627567031010723	0.756046890033065	0.88233685419891
369	LSG1	0.0380306913536603	0.685028697329079	0.844059000113276
370	PARP3	-0.657644408655394	0.000844082455021188	0.0126570415924834
371	TNC	1.76059115964739	1.05810169267295e-09	3.24214637095819e-07
372	TDP1	0.212613549071423	0.00172452287101415	0.021405106263223
373	AIFM2	-0.131081423570897	0.128771567647597	0.348443461694724
374	SPATA7	0.35129483193709	1.88344053122292e-05	0.000864889167289326
375	MED17	-0.0470257732070705	0.454489363679859	0.689506203900284
376	RETSAT	0.0496528227603013	0.677441559038276	0.838875126088737
377	CAPG	-0.155336123466483	0.292970472574181	0.546612530179571
378	AP2S1	0.0112234740873513	0.836641900662452	0.925910943041236
379	DCUN1D1	-0.00847851118354767	0.916638215589459	0.966033440431152
380	JADE2	0.0413525915013757	0.687716245229407	0.845976243794639
381	TRIT1	-0.129206100409996	0.00504777308322036	0.043058908853919
382	CUL7	-0.0257127047389324	0.824925161752364	0.920271820002852
383	CTNNA1	0.0746462738831611	0.283966580381748	0.538766626098926
384	PHKA2	0.141344305436333	0.29874291577949	0.55234057362281
385	HSPA5	-0.259347640058847	0.0243538999512499	0.121970419913225
386	DSG2	-0.0644602120181753	0.548761032858306	0.760220388158736
387	OFD1	-0.259110552467418	0.0225640904472501	0.116670674018916
388	WDR37	-0.122840468744417	0.108748831057217	0.315501757567612
389	YTHDC2	-0.0166079038071341	0.854434764771997	0.93596342874982
390	CTPS2	-0.275667197905364	0.0302358023156691	0.14165303520833
391	ATP6V1H	0.138780298553672	0.051545206720171	0.200182078772472
392	POLR2B	-0.0446096598739849	0.331961964103705	0.584522215171794
393	ATOSA	-0.0772933639261468	0.396802724016023	0.642421896090762
394	ARAP2	0.0946184739556134	0.395124051593	0.641054181137032
395	TPR	-0.0662437692311247	0.0740187007005246	0.250347480889769
396	KATNIP	-0.285634489809507	0.0111284689378037	0.0722761122789197
397	DTNBP1	-0.071116626828305	0.38113356464874	0.629370886726452
398	C12orf4	0.0804582127941608	0.232134501712104	0.478688436369332
399	SCML1	-0.031552705550118	0.741954882324242	0.875768493233624
400	WWC3	-0.0838575790562345	0.325569032046252	0.577901164596542
401	MAP4	-0.0422449874203993	0.325982588841851	0.57844704376862
402	GOPC	-0.0132951088217584	0.765157589969024	0.888691110622518
403	USP28	-0.0375373654413129	0.73875125772561	0.874095640759438
404	HDAC9	0.550656353621429	0.0220652560089116	0.115070702404448
405	TSPAN17	-0.124216020283462	0.340929575799679	0.592802318287882
406	NOP16	-0.0388908045194116	0.790998948471922	0.902514562048086
407	CC2D2A	0.102831301442744	0.450742832217311	0.687396255873029
408	RRM2B	-0.0690749662617352	0.522492977892973	0.742112647409196
409	ZNF800	0.222154653366401	0.00325138982241805	0.0325576248884589
410	SNX29	0.0808419248847827	0.194930666423119	0.436698316525811
411	MRPS10	0.0411537752073856	0.562818137474836	0.769844870999297
412	RSF1	-0.0626929107099175	0.30248811171633	0.555541601904596
413	VPS13D	0.0615951969011861	0.405126473599525	0.647943531586528
414	CELF2	-0.284044857658128	0.128862651373304	0.348443461694724
415	FAM120A	0.0221782711242322	0.546473245232368	0.759091721466669
416	R3HDM1	0.0398048697992064	0.615076215511616	0.803151004696616
417	KITLG	-0.282223261509273	0.119876510794971	0.333402547632545
418	ERCC8	0.0286392486616831	0.720698113529862	0.8648855506217
419	ADAMTS6	0.897811478553097	0.000163453201868599	0.0042070029043908
